sc_point_gid,class,capacity,capital_adder_per_mw,cf
37804,4,252.0,666945.16,0.2544
37805,4,234.0,531154.32,0.2474
37806,4,210.0,408962.36,0.2492
37807,4,144.0,329362.08,0.2462
37808,5,36.0,278586.19,0.2941
38488,5,258.0,698748.01,0.2784
38489,4,258.0,803489.55,0.2425
38490,3,246.0,513753.88,0.2154
38491,4,270.0,148459.35,0.2418
38492,3,162.0,106724.99,0.1927
38493,3,210.0,38946.85,0.2157
39158,7,252.0,79624.27,0.3572
39173,4,234.0,767776.4,0.2511
39174,4,282.0,195824.15,0.2378
39175,3,198.0,157699.65,0.1922
39176,4,210.0,59131.96,0.2302
39181,6,42.0,150954.53,0.324
39182,1,54.0,156747.6,0.112
39842,6,270.0,43197.98,0.3241
39843,7,270.0,40645.33,0.3364
39857,4,264.0,289946.96,0.2477
39858,4,270.0,116322.21,0.2304
39859,2,198.0,70677.74,0.183
39860,3,54.0,100472.81,0.1921
40525,6,66.0,160659.05,0.3145
40526,5,252.0,63667.24,0.2892
40527,6,276.0,38888.74,0.3107
40528,6,276.0,44773.93,0.3165
40539,6,108.0,1463094.14,0.2975
40540,3,180.0,461016.58,0.2173
40541,2,258.0,433832.67,0.1818
40542,2,192.0,398748.11,0.1632
40543,2,204.0,31530.84,0.1678
40544,1,186.0,33195.35,0.1256
40545,1,186.0,107404.33,0.0741
40546,1,42.0,230397.82,0.0638
41209,6,216.0,94807.63,0.3101
41210,5,258.0,99279.73,0.2792
41211,5,276.0,109888.49,0.2807
41212,5,282.0,104521.76,0.2814
41213,6,282.0,116446.1,0.3156
41214,4,204.0,221013.02,0.2568
41224,3,240.0,438124.27,0.2235
41225,3,216.0,541802.16,0.2008
41226,2,198.0,376461.51,0.186
41227,2,144.0,297459.51,0.1689
41228,2,222.0,215490.41,0.1494
41229,1,132.0,162085.82,0.0916
41230,2,108.0,63371.52,0.1702
41236,5,60.0,217409.95,0.2788
41240,3,60.0,154667.16,0.2033
41241,3,198.0,65180.64,0.2272
41242,3,174.0,60607.47,0.2008
41243,4,246.0,28650.11,0.2611
41244,4,198.0,200852.53,0.2541
41245,1,156.0,84090.95,0.1306
41246,2,90.0,109331.69,0.1834
41893,5,180.0,194160.03,0.2871
41894,4,276.0,126403.26,0.2604
41895,4,282.0,107621.76,0.2583
41896,4,258.0,84321.61,0.2633
41897,5,288.0,105382.58,0.295
41898,4,78.0,261932.13,0.2565
41899,3,144.0,350676.0,0.1968
41900,2,234.0,467155.34,0.1551
41906,6,192.0,917568.95,0.3155
41907,6,84.0,1027221.18,0.3059
41908,3,216.0,308519.03,0.2212
41909,4,270.0,309578.96,0.2398
41910,3,264.0,26081.48,0.2249
41911,3,246.0,12713.36,0.2001
41912,3,120.0,57972.56,0.209
41913,1,180.0,114595.95,0.1068
41914,1,60.0,191461.95,0.1243
41919,7,60.0,123313.07,0.3339
41920,6,54.0,209006.32,0.3239
41921,5,84.0,246893.67,0.2813
41922,4,138.0,174719.0,0.2339
41923,5,54.0,182567.47,0.2662
41924,4,222.0,74400.82,0.2396
41925,4,258.0,35320.44,0.2405
41926,2,222.0,47854.16,0.1835
41927,4,246.0,50220.92,0.2348
41928,3,264.0,72306.09,0.2202
41929,2,246.0,39140.23,0.1739
41930,2,246.0,38822.76,0.1783
41931,2,252.0,26434.09,0.1849
41932,1,234.0,32401.3,0.1316
41933,3,156.0,63175.63,0.2028
41934,2,102.0,110359.98,0.14
42578,5,258.0,65830.79,0.2774
42579,3,246.0,100603.21,0.2167
42580,3,60.0,161023.14,0.2271
42581,5,60.0,180596.35,0.2666
42585,1,198.0,525321.59,0.081
42586,1,276.0,627388.65,0.0833
42587,2,216.0,1082381.88,0.1386
42590,6,180.0,948581.39,0.3069
42591,5,180.0,1166892.74,0.2939
42592,3,216.0,722055.53,0.2107
42593,3,234.0,510958.67,0.1935
42594,2,270.0,136805.76,0.1837
42595,2,252.0,75841.62,0.1742
42596,3,234.0,7105.59,0.2204
42597,1,240.0,38290.99,0.117
42598,1,42.0,174684.74,0.0309
42603,6,96.0,111830.09,0.3084
42605,4,60.0,690739.36,0.262
42606,2,252.0,168380.33,0.1453
42607,1,216.0,144664.79,0.089
42608,4,270.0,63844.78,0.254
42609,3,234.0,39400.19,0.2248
42610,4,180.0,63854.91,0.2506
42611,3,240.0,55235.13,0.2146
42612,2,240.0,65509.72,0.1414
42613,3,246.0,35041.87,0.1884
42614,3,240.0,33483.62,0.2138
42615,2,270.0,21259.24,0.1739
42616,3,258.0,20519.03,0.2093
42617,2,258.0,33297.3,0.1486
42618,2,240.0,27066.34,0.1612
42619,3,228.0,26132.55,0.2111
42620,1,192.0,40830.56,0.1125
42621,1,180.0,36726.15,0.1235
42622,1,78.0,95123.79,0.1187
42623,1,60.0,96547.8,0.1244
43262,4,258.0,64878.74,0.2558
43263,4,270.0,73683.55,0.2377
43264,3,282.0,70146.4,0.217
43265,4,60.0,141227.65,0.2374
43270,1,168.0,287256.41,0.0688
43271,1,252.0,294945.39,0.1102
43272,3,264.0,341875.15,0.2203
43274,6,168.0,843308.06,0.3202
43276,4,228.0,909803.28,0.2408
43277,2,234.0,766025.1,0.1764
43278,3,276.0,355792.16,0.2068
43279,3,204.0,69269.27,0.2227
43280,2,144.0,270673.12,0.151
43281,1,192.0,194867.44,0.1121
43282,1,54.0,120605.96,0.0573
43289,2,60.0,216919.23,0.1789
43290,2,276.0,347642.97,0.1784
43291,2,210.0,106291.24,0.1513
43292,3,258.0,52129.21,0.2253
43293,2,246.0,44524.78,0.1477
43294,3,222.0,44655.55,0.2139
43295,3,270.0,73142.56,0.2171
43296,2,264.0,20430.53,0.1476
43297,2,258.0,26939.92,0.1554
43298,3,252.0,35781.06,0.1946
43299,4,258.0,19503.12,0.2297
43300,3,258.0,34383.01,0.2108
43301,2,264.0,35670.79,0.1706
43302,4,252.0,20188.29,0.2428
43303,2,252.0,29145.26,0.1557
43304,1,276.0,21436.58,0.1368
43305,2,246.0,21112.96,0.1444
43306,1,234.0,41851.5,0.1089
43307,1,246.0,37131.33,0.0927
43308,1,216.0,31825.51,0.1114
43309,1,84.0,102717.58,0.1113
43310,2,90.0,91225.02,0.1477
43946,5,258.0,53131.07,0.2685
43947,4,264.0,62907.95,0.2295
43948,3,270.0,47304.13,0.2122
43949,4,60.0,130420.24,0.2396
43955,2,180.0,208845.89,0.1621
43956,3,282.0,152965.45,0.212
43957,4,228.0,496141.88,0.2533
43959,5,234.0,947841.12,0.28
43961,2,198.0,1047570.23,0.1849
43962,2,258.0,480305.89,0.1706
43963,2,240.0,72120.69,0.1773
43964,2,54.0,100109.76,0.1647
43965,3,108.0,72463.69,0.1942
43973,2,240.0,177119.98,0.1478
43974,2,258.0,349897.65,0.141
43975,2,252.0,96861.56,0.1684
43976,4,252.0,48671.93,0.237
43977,2,234.0,46301.0,0.1447
43978,3,240.0,44078.12,0.2105
43979,4,282.0,32672.63,0.2332
43980,3,264.0,25481.26,0.2032
43981,2,258.0,38301.02,0.1618
43982,3,246.0,34513.3,0.1968
43983,2,252.0,25366.45,0.1733
43984,2,258.0,58179.88,0.1729
43985,3,258.0,23402.78,0.2117
43986,5,270.0,14797.03,0.2675
43987,2,264.0,21919.18,0.1509
43988,2,264.0,51292.96,0.1401
43989,2,252.0,40180.93,0.1463
43990,1,234.0,36407.12,0.1184
43991,1,234.0,34285.85,0.1032
43992,3,174.0,53254.42,0.2014
43993,1,210.0,73528.67,0.1179
43994,2,180.0,44285.25,0.1439
43995,2,180.0,53439.81,0.1492
43996,3,246.0,40396.53,0.2267
43997,6,234.0,51298.0,0.3061
43998,2,60.0,244702.17,0.1726
43999,4,84.0,187141.64,0.2348
44000,3,36.0,207292.5,0.2111
44630,5,258.0,17585.95,0.2764
44631,3,270.0,31813.57,0.2207
44632,3,258.0,44839.41,0.2232
44633,4,192.0,65346.9,0.2345
44639,2,66.0,255075.84,0.179
44642,4,174.0,865620.78,0.2633
44644,3,72.0,336069.18,0.1922
44645,2,186.0,1085595.17,0.1851
44646,2,258.0,432515.98,0.1814
44647,2,228.0,67635.05,0.1744
44648,3,198.0,65284.79,0.2047
44655,2,24.0,336319.49,0.1702
44657,3,192.0,110956.55,0.2164
44658,3,276.0,142410.59,0.1925
44659,2,258.0,112434.21,0.1586
44660,3,264.0,47421.32,0.1936
44661,2,246.0,34151.83,0.1809
44662,2,240.0,174063.02,0.1814
44663,3,252.0,35386.26,0.218
44664,3,270.0,28230.4,0.2246
44665,4,246.0,28151.6,0.2393
44666,2,258.0,25081.44,0.1776
44667,3,252.0,12555.34,0.1881
44668,3,258.0,21517.3,0.2094
44669,5,264.0,17540.74,0.2686
44670,3,270.0,17831.81,0.198
44671,2,246.0,31250.85,0.1673
44672,2,246.0,82472.78,0.1434
44673,2,246.0,48304.23,0.1555
44674,3,228.0,32136.61,0.2044
44675,2,252.0,32522.78,0.1788
44676,1,240.0,58568.01,0.1166
44677,2,222.0,41325.49,0.1732
44678,3,204.0,78856.24,0.1898
44679,1,240.0,37417.64,0.0832
44680,2,246.0,39092.3,0.1504
44681,5,240.0,50725.73,0.2911
44682,5,90.0,159759.65,0.2873
44683,4,246.0,122661.87,0.2424
44684,3,246.0,87800.86,0.2261
44685,6,246.0,111828.44,0.3162
44686,9,222.0,180135.13,0.3933
44687,4,186.0,231425.0,0.2409
44688,2,102.0,334707.21,0.1657
45314,5,270.0,281.4,0.2957
45315,4,264.0,8050.5,0.2333
45316,3,234.0,38651.72,0.1971
45317,2,156.0,96605.88,0.1746
45322,3,60.0,245844.21,0.205
45323,2,96.0,537400.28,0.1807
45325,4,210.0,924165.3,0.2491
45329,2,246.0,884628.87,0.1658
45330,2,252.0,680041.34,0.1442
45331,2,246.0,203304.46,0.1495
45332,4,60.0,115078.82,0.2355
45334,4,48.0,92416.39,0.2298
45338,5,42.0,132742.05,0.2932
45340,6,150.0,71985.23,0.3047
45341,3,162.0,79201.55,0.2239
45342,2,246.0,124835.02,0.1489
45343,3,264.0,51302.99,0.2256
45344,3,276.0,29308.42,0.2039
45345,2,258.0,53667.59,0.1554
45346,3,246.0,20624.49,0.2242
45347,2,258.0,13336.98,0.1703
45348,2,258.0,18231.31,0.1543
45349,4,252.0,13840.25,0.2365
45350,3,276.0,3179.24,0.1912
45351,2,252.0,13592.36,0.163
45352,4,258.0,10896.95,0.2289
45353,4,240.0,19039.1,0.2307
45354,2,252.0,21383.18,0.1564
45355,2,240.0,72305.64,0.1562
45356,1,216.0,119473.85,0.1351
45357,1,216.0,82089.87,0.1236
45358,2,240.0,38255.26,0.1575
45359,3,210.0,51253.6,0.1959
45360,1,252.0,52136.0,0.1267
45361,2,228.0,30662.36,0.1531
45362,2,264.0,30176.55,0.1403
45363,1,264.0,31205.09,0.1056
45364,1,168.0,75402.88,0.0925
45365,6,282.0,47568.24,0.3063
45366,7,210.0,74410.84,0.3494
45367,5,246.0,133166.79,0.2636
45368,2,258.0,101929.24,0.1845
45369,4,240.0,107570.75,0.2334
45370,7,288.0,143982.34,0.3314
45371,3,276.0,205141.35,0.2203
45372,2,258.0,253459.58,0.1741
45373,4,288.0,244293.48,0.2414
45374,6,264.0,325178.95,0.3056
45375,3,162.0,636708.29,0.2172
45376,3,60.0,675992.64,0.1912
45377,6,54.0,364362.93,0.2987
45998,6,264.0,9817.57,0.2964
45999,4,252.0,7553.38,0.2487
46000,3,264.0,33557.77,0.2222
46001,3,252.0,23198.27,0.21
46002,2,234.0,25458.79,0.1783
46003,3,150.0,85204.16,0.1962
46004,3,120.0,135552.4,0.2016
46005,2,222.0,94056.23,0.1792
46007,4,282.0,458342.84,0.2538
46008,4,222.0,619828.74,0.2537
46012,3,48.0,2655232.97,0.222
46013,2,204.0,1059155.66,0.1533
46014,2,258.0,214993.92,0.1753
46015,2,204.0,381934.77,0.1633
46016,2,36.0,310867.92,0.155
46019,6,66.0,111791.52,0.3146
46022,6,66.0,120941.99,0.3013
46023,4,108.0,101252.43,0.2414
46025,3,222.0,64083.73,0.2161
46026,1,258.0,79187.22,0.1135
46027,3,282.0,32782.48,0.1894
46028,2,270.0,88442.53,0.1863
46029,3,264.0,33879.47,0.1958
46030,4,264.0,2147.28,0.2448
46031,2,246.0,8945.98,0.1684
46032,2,264.0,15392.32,0.1629
46033,2,258.0,8999.14,0.1419
46034,2,270.0,7042.8,0.1751
46035,2,252.0,13486.45,0.1731
46036,3,258.0,8371.63,0.2153
46037,3,252.0,9144.45,0.2229
46038,2,252.0,25221.93,0.1388
46039,3,228.0,57621.31,0.1979
46040,2,252.0,55429.3,0.1731
46041,1,234.0,101997.3,0.1079
46042,1,186.0,77229.07,0.1352
46043,3,162.0,69885.44,0.2177
46044,1,246.0,82848.37,0.1121
46045,1,258.0,28234.02,0.1163
46046,1,252.0,39305.26,0.1319
46047,1,240.0,55780.85,0.0815
46048,2,240.0,58958.86,0.1658
46049,8,276.0,61260.56,0.3739
46050,6,240.0,85094.65,0.3004
46051,5,264.0,234548.74,0.2657
46052,2,240.0,215264.32,0.139
46053,7,252.0,113481.82,0.3393
46054,3,246.0,166829.57,0.2177
46055,3,270.0,216561.36,0.2256
46056,4,270.0,173885.98,0.2293
46057,8,276.0,230892.46,0.3771
46058,6,276.0,329510.12,0.3268
46059,3,228.0,563187.46,0.1889
46060,2,180.0,565707.69,0.1427
46061,7,234.0,260566.2,0.3328
46062,8,294.0,104622.11,0.3838
46063,5,228.0,199328.98,0.279
46064,2,24.0,667297.32,0.1672
46682,6,258.0,55850.12,0.3154
46683,5,264.0,25991.22,0.2682
46684,4,264.0,22471.59,0.2433
46685,3,252.0,15681.96,0.2005
46686,3,264.0,20971.55,0.2045
46687,4,294.0,43422.65,0.2441
46688,2,270.0,101239.58,0.1871
46690,3,264.0,193972.92,0.2156
46691,4,258.0,295100.16,0.2339
46692,5,174.0,491982.11,0.2859
46693,5,60.0,1306444.61,0.2923
46697,1,234.0,998771.53,0.1252
46698,1,96.0,500653.97,0.1215
46699,2,186.0,52117.18,0.1875
46702,3,48.0,103780.13,0.2251
46703,5,180.0,60668.0,0.2785
46704,8,54.0,241191.64,0.3832
46705,3,174.0,189810.95,0.1921
46706,5,264.0,82388.24,0.2884
46707,6,138.0,96499.89,0.3184
46708,7,66.0,127961.25,0.3566
46709,4,174.0,104481.14,0.2375
46710,3,234.0,36598.35,0.2225
46711,1,234.0,123720.83,0.133
46712,2,234.0,149562.26,0.1567
46713,2,258.0,37371.89,0.1798
46714,3,252.0,2777.99,0.2039
46715,2,240.0,16310.94,0.1734
46716,1,222.0,21414.8,0.1179
46717,1,228.0,23410.99,0.1193
46718,3,246.0,9533.37,0.1894
46719,2,246.0,18529.97,0.1675
46720,3,252.0,11741.57,0.2158
46721,3,258.0,19627.95,0.205
46722,2,246.0,44556.37,0.1653
46723,2,264.0,36062.79,0.1747
46724,3,246.0,42418.35,0.199
46725,2,234.0,62489.87,0.149
46726,1,216.0,51009.99,0.1189
46727,4,246.0,31147.09,0.2376
46728,1,246.0,40565.15,0.1105
46729,2,252.0,38510.39,0.1659
46730,1,264.0,35210.81,0.123
46731,1,210.0,81995.27,0.09
46732,3,264.0,56915.6,0.2018
46733,3,150.0,128224.88,0.1977
46734,6,264.0,139210.79,0.3051
46735,6,270.0,175687.7,0.3154
46736,2,258.0,111219.57,0.1781
46737,1,204.0,167535.13,0.1195
46738,3,258.0,144500.3,0.2135
46739,5,264.0,151869.46,0.2726
46740,5,282.0,159895.93,0.2771
46741,6,264.0,211870.98,0.3011
46742,6,258.0,276650.05,0.3222
46743,3,258.0,354307.6,0.2246
46744,1,216.0,543444.58,0.1365
46745,7,222.0,249929.77,0.3587
46746,9,300.0,88064.24,0.3951
46747,5,264.0,208076.98,0.2645
46748,2,66.0,525065.85,0.1423
46753,10,246.0,207619.11,0.4588
46755,8,120.0,304097.28,0.3688
47040,5,84.0,93420.48,0.2908
47045,7,168.0,54819.37,0.3371
47046,7,246.0,21504.9,0.3429
47047,7,192.0,38870.52,0.3436
47048,6,54.0,112777.39,0.3216
47366,6,258.0,44298.2,0.3173
47367,5,258.0,42783.24,0.2863
47368,4,270.0,48504.3,0.2441
47369,4,246.0,19038.09,0.2378
47370,3,264.0,43572.81,0.1976
47371,4,270.0,76211.44,0.243
47372,3,270.0,117974.67,0.2169
47373,4,252.0,273982.08,0.2326
47374,4,264.0,294443.94,0.2383
47375,4,270.0,530370.94,0.244
47376,5,210.0,1019259.71,0.2853
47377,5,60.0,1293241.99,0.2881
47380,4,216.0,1383403.02,0.2632
47381,3,264.0,1027987.74,0.1939
47382,1,96.0,758856.23,0.1298
47383,3,144.0,60254.79,0.2164
47386,3,96.0,81326.93,0.2233
47387,4,78.0,106248.29,0.2626
47388,8,42.0,205235.18,0.3803
47389,6,288.0,216025.36,0.3019
47390,5,270.0,167397.89,0.2659
47391,6,252.0,26002.3,0.3075
47392,3,162.0,61795.77,0.2175
47393,2,258.0,277503.85,0.1834
47394,3,270.0,84641.21,0.2186
47395,2,240.0,40278.68,0.1742
47396,3,258.0,38973.2,0.2253
47397,2,246.0,17253.53,0.1779
47398,3,264.0,-463.07,0.2085
47399,3,252.0,1156.76,0.2178
47400,3,240.0,2388.2,0.1946
47401,2,234.0,19937.17,0.1438
47402,3,264.0,8122.29,0.21
47403,2,258.0,17663.45,0.1755
47404,2,270.0,10005.86,0.1771
47405,3,264.0,11891.22,0.2073
47406,2,264.0,31095.18,0.1712
47407,3,264.0,27465.48,0.1999
47408,3,246.0,34846.4,0.1945
47409,1,252.0,98406.77,0.1108
47410,2,252.0,45771.6,0.1843
47411,3,276.0,26533.13,0.2101
47412,1,240.0,59435.73,0.0971
47413,2,252.0,31601.94,0.1669
47414,1,252.0,37419.53,0.1133
47415,1,252.0,61740.59,0.0899
47416,5,240.0,63265.62,0.2918
47417,2,252.0,105846.54,0.1766
47418,5,264.0,126670.66,0.2761
47419,6,288.0,84946.55,0.2963
47420,8,282.0,85338.43,0.3751
47421,2,228.0,170421.17,0.1405
47422,6,258.0,124734.47,0.3075
47423,3,264.0,147035.64,0.2234
47424,3,282.0,153191.04,0.2045
47425,6,246.0,169190.56,0.3159
47426,6,246.0,225176.29,0.3248
47427,6,252.0,280501.55,0.3073
47428,2,228.0,484455.06,0.1495
47429,4,222.0,343887.63,0.2292
47430,7,288.0,117167.54,0.3335
47431,7,282.0,112891.35,0.3415
47432,2,162.0,384493.82,0.1487
47437,10,270.0,165001.24,0.4706
47438,10,276.0,210299.75,0.4292
47439,10,294.0,196322.8,0.4763
47440,10,288.0,217325.87,0.4274
47441,9,288.0,204841.69,0.4031
47442,9,222.0,213745.03,0.3973
47443,8,222.0,199034.49,0.3692
47444,9,180.0,185589.68,0.3988
47445,9,78.0,224603.97,0.4178
47723,9,168.0,47810.09,0.3991
47724,8,270.0,12620.87,0.3697
47725,7,114.0,77455.7,0.3504
47727,7,30.0,206092.46,0.3334
47728,6,222.0,29628.1,0.3276
47729,8,264.0,17062.72,0.3667
47730,6,252.0,20531.3,0.3271
47731,8,270.0,12517.42,0.3646
47732,8,252.0,22019.48,0.3629
47733,7,144.0,64461.55,0.3425
48051,5,264.0,55789.39,0.2896
48052,5,264.0,73076.92,0.2638
48053,4,258.0,26734.06,0.2538
48054,4,258.0,88435.98,0.2395
48055,5,270.0,95097.34,0.2647
48056,4,264.0,210565.91,0.2623
48057,4,216.0,479831.11,0.235
48058,4,150.0,521550.55,0.2562
48060,5,30.0,2827861.02,0.2858
48063,3,54.0,1635904.99,0.2166
48064,3,240.0,1325076.11,0.1895
48065,5,252.0,297062.51,0.2903
48066,3,144.0,1315443.36,0.1994
48073,4,258.0,154458.14,0.2392
48074,7,294.0,50016.91,0.3546
48075,4,294.0,32768.3,0.2533
48076,3,276.0,69342.01,0.2028
48077,2,240.0,138132.18,0.1465
48078,3,246.0,102469.53,0.2012
48079,4,264.0,400.38,0.2625
48080,4,234.0,6068.51,0.2433
48081,3,234.0,4515.28,0.2215
48082,3,246.0,3407.71,0.2209
48083,4,252.0,-590.2,0.2322
48084,3,264.0,23596.81,0.2034
48085,2,246.0,45291.42,0.1668
48086,3,246.0,13461.66,0.1938
48087,2,246.0,24252.44,0.1712
48088,2,252.0,20413.21,0.1757
48089,2,240.0,32205.29,0.1634
48090,2,246.0,45835.77,0.1827
48091,3,264.0,15223.55,0.2232
48092,3,264.0,25404.6,0.189
48093,1,234.0,74250.54,0.1288
48094,2,240.0,42168.79,0.1687
48095,3,258.0,42217.12,0.2165
48096,1,258.0,66363.02,0.1241
48097,1,252.0,51306.59,0.1292
48098,2,246.0,49300.22,0.1541
48099,1,252.0,58789.12,0.1096
48100,5,264.0,65948.58,0.2737
48101,4,240.0,235197.87,0.2502
48102,2,258.0,159144.24,0.186
48103,4,270.0,95539.13,0.253
48104,8,282.0,82981.14,0.3776
48105,2,240.0,203030.48,0.182
48106,5,162.0,213095.41,0.2697
48107,2,240.0,196661.14,0.1791
48108,2,270.0,158238.51,0.1765
48109,2,276.0,193086.07,0.1639
48110,2,234.0,235690.56,0.1855
48111,5,282.0,278327.58,0.2661
48112,3,258.0,243839.66,0.2268
48113,2,234.0,206627.98,0.1806
48114,3,258.0,161581.7,0.2035
48115,8,294.0,96173.6,0.3894
48116,4,258.0,156367.35,0.2375
48121,10,228.0,193938.45,0.483
48122,10,294.0,183121.22,0.4805
48123,10,294.0,201908.75,0.4718
48124,9,288.0,224713.64,0.423
48125,9,294.0,210813.01,0.3926
48126,9,282.0,213195.28,0.3986
48127,9,276.0,194956.23,0.4068
48128,8,282.0,156180.86,0.3917
48129,9,276.0,143704.09,0.4212
48130,10,276.0,147044.66,0.4279
48131,9,246.0,169823.68,0.4092
48132,7,228.0,171124.89,0.3563
48133,8,198.0,134368.82,0.3822
48134,9,204.0,109267.95,0.4198
48135,8,84.0,206816.67,0.3845
48407,6,234.0,21199.44,0.3154
48408,7,258.0,15179.36,0.3425
48409,7,240.0,19646.06,0.3524
48410,5,126.0,71772.36,0.2883
48411,8,258.0,15014.07,0.3632
48412,7,276.0,14477.31,0.3555
48413,7,258.0,16303.06,0.3508
48414,7,246.0,17714.84,0.3421
48415,7,252.0,17121.51,0.3549
48416,8,258.0,16530.54,0.3672
48417,8,246.0,21379.91,0.3739
48418,8,108.0,88033.82,0.3787
48736,5,210.0,114524.25,0.2779
48737,4,246.0,123740.54,0.2468
48738,3,252.0,176100.04,0.228
48739,5,234.0,173929.1,0.2782
48740,5,276.0,176492.01,0.2952
48741,4,210.0,800574.54,0.2459
48742,4,168.0,1343037.82,0.2491
48743,5,60.0,574339.9,0.2807
48746,3,42.0,1389144.5,0.2091
48747,2,204.0,1181881.54,0.1657
48748,3,258.0,588442.56,0.206
48749,5,252.0,221583.45,0.2689
48750,4,48.0,141123.54,0.248
48751,4,48.0,112162.34,0.2554
48752,4,48.0,209236.83,0.2475
48753,2,54.0,155411.91,0.1715
48757,3,210.0,363179.47,0.2028
48758,6,300.0,68740.95,0.3216
48759,6,102.0,139331.21,0.3189
48760,2,246.0,122322.42,0.1522
48761,4,240.0,19352.48,0.2371
48762,5,240.0,-209.16,0.2727
48763,5,264.0,-5683.24,0.2833
48764,4,246.0,-1467.86,0.2535
48765,4,258.0,350.3,0.2357
48766,4,258.0,403.98,0.2478
48767,4,240.0,8377.46,0.2345
48768,4,252.0,11252.3,0.2394
48769,4,270.0,22668.76,0.2398
48770,3,240.0,31381.78,0.1973
48771,2,234.0,29542.21,0.1593
48772,3,258.0,21714.92,0.218
48773,2,234.0,52934.81,0.1761
48774,3,246.0,21679.77,0.2026
48775,3,264.0,17875.77,0.21
48776,2,270.0,43342.76,0.1635
48777,2,240.0,83380.1,0.1688
48778,3,246.0,56321.59,0.1899
48779,2,252.0,46200.52,0.1693
48780,2,252.0,73035.85,0.1866
48781,2,240.0,97831.61,0.1619
48782,2,252.0,130436.39,0.1643
48783,2,252.0,78775.39,0.1793
48784,3,258.0,176758.02,0.194
48785,4,222.0,232588.8,0.2488
48786,2,210.0,184768.62,0.1608
48787,5,252.0,90949.79,0.2743
48788,9,282.0,89670.67,0.3936
48789,3,252.0,174943.62,0.2183
48791,1,222.0,317405.14,0.0744
48792,1,252.0,207014.04,0.1045
48793,1,252.0,220926.91,0.127
48794,3,264.0,173505.3,0.2106
48795,4,252.0,227575.52,0.2554
48796,5,276.0,161050.53,0.2943
48797,2,258.0,175072.59,0.1716
48798,1,252.0,574959.61,0.0889
48799,8,258.0,129491.35,0.3846
48800,7,270.0,128123.23,0.3312
48801,5,48.0,304980.32,0.2853
48805,10,36.0,370599.75,0.5209
48806,10,294.0,194052.45,0.4973
48807,10,288.0,215147.47,0.4401
48808,9,300.0,235683.63,0.4057
48809,8,276.0,210712.96,0.3792
48810,9,282.0,205672.46,0.3986
48811,8,270.0,201994.57,0.3752
48812,8,282.0,180200.86,0.3608
48813,9,270.0,138292.5,0.4247
48814,10,282.0,109903.1,0.45
48815,9,276.0,172127.1,0.3929
48816,7,252.0,190188.74,0.3432
48817,7,270.0,133568.66,0.3453
48818,9,276.0,110884.63,0.4123
48819,9,282.0,111815.97,0.4031
48820,9,282.0,122273.81,0.4088
48821,9,270.0,106492.1,0.4236
48822,8,228.0,124908.39,0.3916
48823,9,210.0,148948.07,0.3919
48824,7,186.0,149956.48,0.3495
48826,7,48.0,250100.09,0.348
49090,10,60.0,102741.93,0.438
49091,8,258.0,14743.94,0.3662
49092,8,264.0,13773.88,0.3705
49093,6,264.0,15141.81,0.3249
49094,6,270.0,13242.18,0.3275
49095,10,276.0,11207.23,0.4296
49096,8,270.0,14940.38,0.3819
49097,7,246.0,18760.43,0.3567
49098,7,258.0,15055.54,0.3588
49099,8,264.0,16082.47,0.3689
49100,7,258.0,19847.4,0.3599
49101,7,252.0,27192.15,0.3351
49102,7,186.0,53839.87,0.3529
49418,6,252.0,48788.78,0.3191
49419,5,246.0,47086.64,0.2912
49420,4,252.0,54474.91,0.2588
49421,5,234.0,57332.38,0.2653
49422,4,258.0,106826.23,0.2344
49423,5,270.0,69535.54,0.2745
49424,6,270.0,152025.03,0.3202
49425,4,102.0,564167.63,0.2419
49426,4,126.0,1335459.82,0.2425
49427,4,192.0,410829.9,0.2432
49428,4,216.0,609871.42,0.239
49430,3,72.0,1095702.5,0.1985
49431,2,222.0,1085112.02,0.1821
49432,3,270.0,479943.04,0.2094
49433,5,294.0,53461.71,0.2928
49434,5,180.0,49435.13,0.2691
49435,6,186.0,37978.22,0.317
49436,7,270.0,45051.29,0.3356
49437,5,228.0,71070.9,0.2775
49438,7,192.0,54058.13,0.3557
49439,6,228.0,32093.16,0.3268
49441,2,246.0,57365.02,0.1513
49442,3,264.0,208592.55,0.2204
49443,3,198.0,341671.76,0.203
49444,4,252.0,25449.32,0.2472
49445,4,276.0,-3406.22,0.2626
49446,5,270.0,-6081.26,0.2675
49447,5,270.0,-4648.65,0.2828
49448,4,246.0,3076.41,0.256
49449,5,246.0,2580.8,0.267
49450,4,234.0,9683.77,0.2629
49451,4,234.0,11440.79,0.2533
49452,4,228.0,16615.77,0.2525
49453,4,240.0,16656.78,0.2362
49454,4,252.0,17082.28,0.2555
49455,4,246.0,18558.18,0.261
49456,3,252.0,80568.67,0.2113
49457,3,240.0,65649.85,0.2101
49458,2,240.0,31828.25,0.1628
49459,3,252.0,37209.65,0.1909
49460,2,258.0,41060.06,0.1799
49461,4,246.0,62780.63,0.2312
49462,2,246.0,155313.13,0.1823
49463,2,252.0,173846.78,0.1804
49464,4,270.0,93902.67,0.23
49465,3,264.0,79766.93,0.2091
49466,4,276.0,57092.03,0.25
49467,3,246.0,126975.88,0.2025
49468,4,282.0,151386.44,0.2545
49469,4,240.0,137312.45,0.2353
49470,1,60.0,283771.65,0.116
49471,2,156.0,171545.08,0.1623
