sc_point_gid,class,capacity,capital_adder_per_mw,cf
47399,7,525.55,0,0.9948
47400,7,436.84,0,0.9947
47401,7,455.59,0,0.9947
47402,7,392.16,0,0.9947
47403,7,260.31,0,0.9947
47404,7,291.99,0,0.9947
47405,7,267.9,0,0.9947
47406,7,405.53,0,0.9948
47407,7,210.56,0,0.9947
47408,7,289.12,0,0.9947
47409,7,196.57,0,0.9948
47410,7,107.69,0,0.9947
47411,8,85.27,0,0.9947
47412,7,146.62,0,0.9947
47413,7,123.54,0,0.9947
47414,8,180.36,0,0.9947
47415,8,317.32,0,0.9947
47416,8,61.24,0,0.9946
47417,8,101.71,0,0.9947
47418,8,250.64,0,0.9947
47419,8,82.89,0,0.9947
47420,8,8.84,0,0.9946
47421,7,213.99,0,0.9947
47422,8,14.9,0,0.9947
47423,8,27.67,0,0.9947
47424,8,0.77,0,0.9947
47425,8,2.57,0,0.9947
47427,8,56.98,0,0.9946
47428,8,317.35,0,0.9946
47429,8,64.43,0,0.9946
47430,8,48.93,0,0.9946
47431,8,1.69,0,0.9945
47432,8,57.33,0,0.9946
47433,8,1.74,0,0.9946
47437,8,243.39,0,0.9946
47438,8,398.56,0,0.9947
47439,8,284.15,0,0.9947
47440,8,490.63,0,0.9947
47441,7,466.5,0,0.9947
47442,8,224.33,0,0.9947
47443,8,188.8,0,0.9946
47444,8,148.28,0,0.9946
47445,8,44.38,0,0.9946
47723,8,166.72,0,0.9946
47724,9,324.03,0,0.9942
47725,9,55.89,0,0.9942
47727,9,5.25,0,0.9942
47728,9,138.81,0,0.9943
47729,9,193.93,0,0.9943
47730,9,137.9,0,0.9943
47731,9,297.48,0,0.9943
47732,9,223.76,0,0.9943
47733,9,67.37,0,0.9943
48051,7,526.11,0,0.9947
48052,7,446.83,0,0.9946
48053,7,493.81,0,0.9946
48054,7,603.9,0,0.9947
48055,7,565.31,0,0.9947
48056,7,406.71,0,0.9947
48057,8,261.07,0,0.9946
48058,8,103.21,0,0.9946
48060,8,86.84,0,0.9946
48061,8,7.87,0,0.9945
48062,7,64.15,0,0.9948
48063,7,83.91,0,0.9947
48064,7,185.63,0,0.9947
48065,8,174.86,0,0.9947
48066,8,46.3,0,0.9945
48067,8,0.03,0,0.9946
48073,7,43.32,0,0.9948
48074,7,35.4,0,0.9947
48075,7,47.7,0,0.9948
48076,7,155.45,0,0.9948
48077,7,131.99,0,0.9948
48078,7,190.39,0,0.9948
48079,7,373.88,0,0.9948
48080,7,366.17,0,0.9948
48081,7,455.18,0,0.9948
48082,7,640.08,0,0.9948
48083,7,520.93,0,0.9947
48084,7,453.9,0,0.9947
48085,7,346.43,0,0.9947
48086,7,291.94,0,0.9947
48087,7,339.87,0,0.9948
48088,7,378.03,0,0.9948
48089,7,280.94,0,0.9948
48090,8,217.68,0,0.9945
48091,7,235.59,0,0.9947
48092,7,307.12,0,0.9948
48093,7,239.45,0,0.9948
48094,7,165.22,0,0.9947
48095,7,149.01,0,0.9947
48096,7,292.45,0,0.9947
48097,7,231.37,0,0.9947
48098,8,219.96,0,0.9947
48099,8,157.01,0,0.9947
48100,8,62.68,0,0.9946
48101,8,181.92,0,0.9947
48102,8,326.46,0,0.9947
48103,8,131.21,0,0.9947
48104,8,9.22,0,0.9947
48105,7,166.84,0,0.9947
48106,7,38.16,0,0.9947
48107,7,133.16,0,0.9947
48108,7,124.28,0,0.9947
48109,8,109.65,0,0.9947
48110,7,14.62,0,0.9947
48111,8,37.38,0,0.9946
48112,8,95.81,0,0.9946
48113,8,85.81,0,0.9947
48114,8,131.52,0,0.9946
48115,8,7.8,0,0.9945
48116,8,84.24,0,0.9946
48117,8,0.55,0,0.9946
48121,8,128.46,0,0.9946
48122,8,453.51,0,0.9946
48123,8,445.98,0,0.9947
48124,8,560.03,0,0.9947
48125,8,524.17,0,0.9947
48126,8,361.31,0,0.9947
48127,8,355.91,0,0.9947
48128,8,297.45,0,0.9946
