r,md5,node_lat,node_lon
p21075,edcb4ffdaa57a1bfa3fecb75aec6e53b,36.5541972,-89.18759651
p21077,8d725eb1826fee2e7d5f852a1d63d14f,38.75686799,-84.85925748
p21079,cef5524641d35342a138832d05ffe4e9,37.63952557,-84.53748123
p21081,f097e1436435f978e0b8f404c8b848d3,38.64875093,-84.62456189
p21083,b991e1dcd51bcef155428c414a0e056b,36.72297224,-88.65120846
p21085,6060d12ec4413d29a17e7584783c23be,37.46085753,-86.34381931
p21087,794b7ff3de411a7bb686761ca410038c,37.26403923,-85.55305441
p21089,77557109d117fbb70757f8f00d6ed5e4,38.54558302,-82.9222175
p21091,bcedd7d347bfbcfdb4b8c383c3f374c7,37.8414644,-86.77783251
p21093,dacbf079ffedc402d67968f7757064dd,37.69778621,-85.96346974
p21095,6593de02e6979db9ca7c1aa0d52d50e0,36.85700392,-83.21816192
p21097,24e55470484c60fc7d9645a2ba7e5a18,38.44177236,-84.33141157
p21099,676e76856c7fea3bc6378d1e6deea2aa,37.29990084,-85.88471124
p21101,6fa49450b98696c6c042357d73674657,37.79576154,-87.57302555
p21103,8e088b124c72a1ac0dcbcbdebbfb08f3,38.44846,-85.11890528
p21105,28fd3872c62aad371e8b21061f1a35bd,36.67816759,-88.97615748
p21107,413c4db2447de42d777342e49c995a58,37.30874702,-87.54090034
p21109,7aa8cded4429062141a21172a645e515,37.41972234,-84.00570445
p21111,71ecf3a12729ba438d057df53c82a1ca,38.1871948,-85.65919103
p21113,b5847c565f0308380cbbc6453b4c438c,37.87198712,-84.58092738
p21115,bb27b25e4c03d002e86f30c7d7eae6c3,37.84661064,-82.83149644
p21117,7818425dd9548bac19b8357af57490c3,38.93337339,-84.53329729
p21119,95c1c113cb2941a27c0404300b58afbf,37.35401046,-82.95410334
p21121,4a716f7ba05468f225127f29aa2040c5,36.8906445,-83.85407728
p21123,72f9f967c43ce5c44ea12bf78ae63eaf,37.54576466,-85.69793901
p21125,4ed7d66a7373aab4a4ff4258e9b1c51f,37.11060933,-84.1178349
p21127,c766cb374fd37fb59517aac231dafc81,38.06782014,-82.73472404
p21129,211fa07fbd5ca833b4cfd48c462138a9,37.59479211,-83.71630074
p21131,08357dda130ec9b85fa60db2cf979b7b,37.09397605,-83.38113165
p21133,6b67560b23af2fb369555be4155d8c48,37.12117918,-82.85541448
p21135,87191796a64e570bc2ce6f722d7f8277,38.53147554,-83.37810182
p21137,bf6fa64a2e79b2800523f3a06745f5a3,37.45532422,-84.66081204
p21139,65213079f85e2832dc71e5eee3c09d6b,37.20954715,-88.35370429
p21141,ecd4232a467c3085d7fa1302a827caa9,36.85958215,-86.87896959
p21143,1986405e39c5a79665af1746738c1f46,37.01908532,-88.08326559
p21145,307d1094c1f5857935838964f2ae4db4,37.05401931,-88.7126843
p21147,035ff65d29f2b40d2ff462ffa36dd48a,36.73707893,-84.48424549
p21149,a327f8abb4f1589331a23e67b297c70c,37.52915772,-87.26350746
p21151,ae224a2b6d1b233a204dad19a6aa017d,37.72010684,-84.27796559
p21153,235173ebcd720df4c6aa74f3860d8dc4,37.70640009,-83.06481631
p21155,14c76e43c96a01242e2c61e918e9d4ba,37.55255052,-85.26956317
p21157,cc86a04784d3b4db1caa62ec47afa3cd,36.88339463,-88.32932785
p21159,8336a44c34eb4eda4d10217c50c245e6,37.80153854,-82.51326541
p21161,21993f0e240be6533d3f445307d51767,38.59513894,-83.82421242
p21163,82c04dc6225e97782704775949a97ea3,37.96975978,-86.21693743
p21165,3aa207e43a501b7a8e06242eb1dfc72d,37.94136439,-83.59888785
p21167,0c78cd98d2fc75ace15e352273e4fd8a,37.81099296,-84.87443176
p21169,81ea0fcc88f87dc34ec2351dc57b711c,36.99047244,-85.62920602
p21171,5f5c8f34195d8c08e2c6ce921a8e1e2d,36.71220641,-85.71650729
p21173,59aeb10ef68deeb91a09195d122d76d8,38.03348275,-83.91301611
p21175,61d11278e40c04c1a4b014546772dcf8,37.922266,-83.25890585
p21177,e455b820b9478a022f0ef44cf2f56db4,37.21573631,-87.14197853
p21179,caf5dd77448c8a7214415ff71e11c103,37.80505324,-85.4661698
p21181,96d266834024baec8b64b960391c31e5,38.33557536,-84.01528622
p21183,b7644abae9d51f072401f013b5d42d53,37.47808686,-86.84898884
p21185,74fb76350e843096a4bff83ba35a17f2,38.39937196,-85.44836655
p21187,c2a58db8b46ccab0d043e74164407627,38.51957389,-84.8280188
p21189,7ec49d235b3b7457aa6625a77f3d38d8,37.4191922,-83.68306549
p21191,6d81df16fca504b6fb9280b11d2b0ae0,38.69556697,-84.36029038
p21193,c9108dde6dd7b4e071129d2f9100fa55,37.24421334,-83.22129519
p21195,db90a31ac5c9409572031b5ff841077a,37.46893691,-82.39600956
p21197,2f288d64ad0efe3ebc5f7ad1a464299c,37.83114942,-83.82372475
p21199,9fccd04fe67747a7de261215c0cfea76,37.10387828,-84.57719036
p21201,1aebc7e51e61a787aa2d3419a3a96ae0,38.51880903,-84.05201824
p21203,fff75f52998a477f6e7b00e58af8d64a,37.36511679,-84.31594726
p21205,8c2f64f08271fc4e4351c12acee2a932,38.19619414,-83.42106513
p21207,a59687b426e9eb30465997eb54862a2e,36.99099353,-85.05876064
p21209,a624873c42ee905ecc113ce243187740,38.29148427,-84.58393545
p21211,a25ae004eadf95406855ffbad5653993,38.21541308,-85.19476759
p21213,2167fcf808b8f383e7e44e25305a08a8,36.7419379,-86.5823174
p21215,67e7cfd2e483fbbaaaa54b5523753e58,38.03251953,-85.32783754
p21217,412301454090d60344e086faf8a54906,37.36645139,-85.32780177
p21219,67ec81b79e603104769e55b6febbe4f1,36.83540663,-87.17918971
p21221,1b8058dee2800a7e966dcb494a5f1fed,36.80629385,-87.87339435
p21223,c876da2dc35e298b13f5ce07b724065a,38.61302725,-85.33739216
p21225,9deac1b9659067d923084003d2ee75ff,37.65833365,-87.9454043
p21227,1ae6ef6d58b4b5c4120321a9786c100d,36.99354406,-86.42377397
p21229,8108e7580d35a6df529b4cd78137c5aa,37.75335022,-85.17478221
p21231,8012c113f03996cd9a5511baa835b83e,36.8011986,-84.82869026
p21233,55c6017b10a9755ef3681b09ccb01e94,37.51842614,-87.68327729
p21235,d7c72809ba7006a048edb6a05f31bca5,36.75799742,-84.14508114
p21237,4effc08cc893c51a48f840e0b6e8e2b8,37.73932991,-83.49316091
p21239,3c1cd7b4cdd34596a73422ca7845c207,38.04230135,-84.74359315
p22,223606f488621a5b46d3b064f5c4ce83,44.32138902,-106.69473738
p23,932bd69975a061bb299f65fa80844851,44.24703513,-105.03634161
p24,303776352024811045f9ff9901443c3f,42.21713106,-105.84340623
p24001,0091db9e2726ab840251ea69bc0faea3,39.62156248,-78.69768937
p24003,397c337a4b3bba159bae4f99c9700e48,39.00626483,-76.60503207
p24005,6690f091f4d8b3de28e157a5dc26c059,39.46254788,-76.63914582
p24009,3ce5f6d8606512ad3b1217e43072b9dc,38.54320259,-76.56852147
p24011,2baec31fde8a031a2b64ca6254f8726c,38.87153523,-75.83163727
p24013,e7758fe5b033ed143e73a3cbafa3ff2f,39.56274891,-77.02249764
p24015,b97ea58a20d493c8c45d7f6d1fb46cbb,39.57110333,-75.94052045
p24017,eafd3244c6ce9ed78d27d31f04c06ffc,38.5072315,-76.99223547
p24019,fc4e60f4fcea7a3008d593ba66e46bc2,38.48282873,-76.01272477
p24021,82b9fe6d15e5952e1f5e597833d5fd95,39.47207008,-77.39803878
p24023,1ea5e6f2837d15cbe7a9989bb9ff07af,39.5287391,-79.27320038
p24025,d1744bbff50dd9d5ee97ae053076295b,39.56102087,-76.31691797
p24027,544c335154f6eaf79e2dff463a852e78,39.25070614,-76.93108743
p24029,383d86008edae3a3a7e68c59c0da6dbe,39.25453089,-76.04012208
p24031,8474b8609e772af467ac0fc4acad4dd4,39.13634223,-77.20414541
p24033,bc06828a994e9e28952b11b1affb9ec9,38.82930105,-76.8472767
p24035,5ea2f0a1257f0d9c2c243d7d4047aa8f,39.06798406,-76.02051852
p24037,9f15dd77bfcd0d8143ce0beb217ed18a,38.30227379,-76.6055369
p24039,f331c4fbb503a896dc1ad1614a663b9b,38.11572106,-75.75184866
p24041,109673a937086b08c10d3e25d277b682,38.77130431,-76.09710991
p24043,b55b1e5d638b9568d38abb426975d91c,39.60369547,-77.8137992
p24045,ffad99a1f556e0e0595aec7b8060662d,38.37335814,-75.62075231
p24047,bad65e96c2c6456a4f82970601d39714,38.21271111,-75.33422448
p24510,91a378e125753ad74b033e94c7b12706,39.30507722,-76.61442561
p25,dfb7ed5634eedad7683248a52b05238f,39.08215518,-111.91422885
p26,52b11f0e81d5b8ef52bc3674c9473b5b,40.50195126,-110.32728203
p26001,80cd71aee683e52c643ad59a03524806,44.68534387,-83.59374585
p26003,804a372a28109de1050ce3c0738b1eb4,46.40875435,-86.60514065
p26005,7c4adcc64d2bf63bb210855dfa8871a5,42.59126547,-85.88846707
p26007,925a10591aef311718138363f040e391,45.0348094,-83.62582342
p26009,90a01a8dc851635ad70876baf3b2d216,44.99902832,-85.14027034
p26011,22108ebbb5f822d6d0f8dde501523911,44.06468326,-83.89407402
p26013,56a2285b5e69db7e2cf98fae11eb7603,46.6623689,-88.36538787
p26015,0b606c5849811a2d8b92b8f4e6391fd7,42.59493104,-85.30896264
p26017,7ea6925b773d2ab35403de093b290a17,43.70772403,-83.99124434
p26019,42aca308383ef9a5e38b0ab32b542dd5,44.63867817,-86.01558329
p26021,663c32b3579961d11b0e6a0c05465033,41.95449893,-86.41251557
p26023,f24a090f0e287d36779dac5b428d0064,41.91605857,-85.0590403
p26025,c262f1b4e591bbe53a5acb2f325c6f81,42.2464833,-85.00557251
p26027,2fefa8b126607e29fe2990c722ee6cae,41.91534131,-85.99345765
p26029,16af635d9bcc11766919e03aebcb8cf8,45.30177714,-85.12522438
p26031,f670becb6af62308cdbe9f5c6c741855,45.44619704,-84.49977852
p26033,a4b5a70ca8cf24d0eb4330748d1e72e5,46.3053598,-84.57586825
p26035,d2669f6dd645e4881e07eb89a00afa98,43.98778932,-84.84785747
p26037,21c82d72403ae8650c49e5f818834372,42.94355479,-84.60150826
p26039,3efe6c32370fb3b8bcba9451df36483a,44.68350261,-84.61033313
p26041,2b74be52b8b68afdc9ba228f485c71bc,45.9189377,-86.92444593
p26043,f4e56c23ce45de737a02b5534da2ea5f,46.00892495,-87.87026959
p26045,c3236725cfb305098d9c19d3ed7b15b2,42.59597461,-84.83830674
p26047,7c3349793d7221d1d89a6f9853009048,45.52067176,-84.89082362
p26049,60b4f063604e40c044bb1113825bc17a,43.0215573,-83.70678093
p26051,56ac9c76e0abcb1c69c370705e45993f,43.99056604,-84.38825377
p26053,ec615d81761cddecefc011465ed6e3a2,46.40894013,-89.69324383
p26055,6dac7e59aacae96bd6b9ec6b9afa1e4c,44.66864802,-85.56056436
p26057,df977c84b274de4bd67ed823cf61931e,43.29263298,-84.60489887
p26059,41edce5cfc8f660a3c9a4c1d502d7bef,41.88765425,-84.59292168
p26061,5c0321b6b78eecdfcf72e6a44222fef9,46.89661036,-88.68845933
p26063,002fdf1e30206e2b0289c5bdc7d5a369,43.83335755,-83.02332945
p26065,6dbc350428237b030c7de3a18ddadfc4,42.59699844,-84.37352844
p26067,e1d55a1caf2d7b5c0c88fd76b8df2141,42.94499554,-85.07459826
p26069,ad0345499701a306fd926b3623bf8d44,44.35574041,-83.6359822
p26071,bfb92b9b1532b06eb59b21fb4b3a9dd6,46.20857624,-88.53037026
p26073,0bdfa70fd4894b47e136ae023e2db7c2,43.64050089,-84.8467929
p26075,e1167934199d77373e07e33eed0622dd,42.24843059,-84.4234333
p26077,a98ae7bf0adf36d9125faec0c2ba6ef9,42.24535904,-85.53117741
p26079,97bed14a683cfd0065fd1a5613a1a205,44.68456779,-85.09025773
p26081,a383d5fdaea275d6a06a1958beaf4db4,43.03184064,-85.54928568
p26083,d2fb7247a8585505ca84d40afe37eea6,47.34511131,-88.17907573
p26085,b6770af9bf892b0d4dbbc1aa5a3201a4,43.98995894,-85.80164083
p26087,cb82282534f79f13c66d289839bbf022,43.08996988,-83.22179412
p26089,8c41eebf5a1f5867cbe38cf59b37c1bf,44.9383674,-85.81191962
p26091,91be0e18777ce6c751271fcc00d93d87,41.89502185,-84.06637741
p26093,925cdef65f6a1d131fd8ca6c867c5c0a,42.60281436,-83.91150894
p26095,84648eaca6a7fc8394fbdb9cf07fd236,46.47050048,-85.54441872
p26097,23c84f1d392d1453b7a1e380bd6acd0a,46.08091927,-85.08620065
p26099,c6b674f5588228036011778df458d756,42.69533048,-82.93231547
p26101,ec69afac0d09f2914d811fa665d06e54,44.33288323,-86.05687
p26103,d855ef37fb3c07f657a489eab125fc3e,46.43069867,-87.64063249
p26105,48d09449297662146572c38c68b7eb5e,43.99506773,-86.24997264
p26107,2415eab31fdbbdb7ad80f314d33ba11d,43.64066783,-85.32462594
p26109,0d57b29242747d9e02cfceab91989fa3,45.5792669,-87.55681975
p26111,4ede9640e357f086a55ab84467f2bfe2,43.64674553,-84.38813051
p26113,e71dca519a9758e28dac9f1804b297cd,44.33721453,-85.09467682
p26115,ada2552da65206d7f880ef928a65753e,41.92860795,-83.53760525
p26117,b03d7539ef22e36257681e5eb46105a7,43.31091583,-85.15230824
p26119,365431cf4fa4742eadd2972c804752d9,45.02743904,-84.12721372
p26121,f6556dfe948f58c57650fc8c13294030,43.2911633,-86.15182847
p26123,54b352116069f22a7b46fb2e2917732a,43.55384909,-85.80091649
p26125,a21679f89da6d712ed6581b3cc5fc64d,42.660242,-83.38581002
p26127,a41c3b5da4b5a60a165094e92c46da60,43.64083531,-86.26759869
p26129,23a2e2fa1ae30cb90d42a7d53d1bf790,44.33483681,-84.1264107
p26131,2bbcd483def1792b7142c6c2351435e8,46.66419611,-89.31498681
p26133,a24904e5d3ed28eae9225fd787f64a71,43.98972069,-85.32528356
p26135,fd7b8a148f3a229310f4170e8f4fa383,44.68165098,-84.12977013
p26137,88e71a1993534c0fa5327a63fdeb75bd,45.02133482,-84.59903884
p26139,095f4e5a1c4c070cf8f07b428d385be1,42.95969475,-85.99614157
p26141,1961aadca386eb5de3a75111cdffcbed,45.34020929,-83.91726886
p26143,2555b8e9861b4b0e141181b725fb1b3b,44.33550155,-84.61159302
p26145,b4c740208036d64c467b9cb682edb0c5,43.33496088,-84.05327801
p26147,b5839f3b37f86762f4e300e32db051ea,42.93378271,-82.68031961
p26149,c8819aac10c0706b7466f78bd9854da0,41.91435598,-85.52774678
p26151,c7550aa992da57915ff925bf923825fa,43.42330053,-82.8199857
p26153,141bd48b3fcfa157981a2155709ad6a7,46.19614506,-86.19979823
p26155,6bea12680b6672c5427a4413d7fbbed0,42.9536211,-84.14672652
p26157,073f5b456a1406f710aaf3cbcb0016b6,43.46437276,-83.41700142
p26159,09b8c249733de5c23897177cc1a25e51,42.25123146,-86.01888586
p26161,819a6134d0a0109e4cf89b3b46d7aaf5,42.25317174,-83.83877847
p26163,9d50bcc2d13c9160fcf2a3fd160252a6,42.28177067,-83.28227377
p26165,df934f579f2cfbd5eadc33af86b60a6c,44.33826026,-85.57841415
p27,8f3fafdec035b1e90015ae6071184f54,35.69784258,-113.76209955
p28,cab1458966f921cea50d07b202d49c99,34.16709078,-111.61025637
p29,dcb57819746b6e6c79cb5f8c208173d9,35.38468623,-109.48843324
p3,a4ed13a6f161d96f8aa20727345a3158,47.8997302,-118.4775817
p30,34633585f2b5bda90f9f2ca664848f83,32.0319002,-111.67656486
p31,4026f5142c9d6374247865fc12b78aed,34.6065333,-106.59023968
p32,dc970afb98df33ca96cbeaf117d557ef,44.05686287,-103.3188474
p33,39aed10797372cd8a863c1c07217fb23,40.04403731,-105.87875049
p34,b54a53dc2c2eba9be275f1bebdf43546,38.11411763,-105.27644256
p34001,3c50c0cf057cb8aab8bf3fb28b711b6a,39.47769927,-74.66089009
p34003,8411899c3d68aa07d7d142ed8e13833b,40.95961228,-74.07411852
p34005,7705bb4e7375d8961465113befbc0cab,39.87750297,-74.66774509
p34007,04ff2896ed09b2e8d686c58dcb78cb83,39.80345751,-74.95957274
p34009,6ff7ca43e92a9cda1bb545935a671b87,39.14888095,-74.80033316
p34011,d3b1db304152af564f2675ca8e5ac45f,39.37381819,-75.11065748
p34013,bbb8541a11eccdc1bbe0400854b72293,40.78718318,-74.24703559
p34015,efa31ecacdbb8af98e090785d822df74,39.71722971,-75.14121753
p34017,2ac4bbf0c1236555cc7e9e5211465ed8,40.73494874,-74.07780256
p34019,f9eca5038949eae460da07906408a092,40.56718327,-74.91227428
p34021,4e1da5211a7142efd9897c4ae30ec9ad,40.28341665,-74.70168208
p34023,961eb5387637cb09f5565841f9f37619,40.4390679,-74.41180333
p34025,9ea68e97266389f3fe227b9c0e0084f3,40.26045348,-74.22115103
p34027,24826fc186de435324b417a145c1def8,40.86197194,-74.54460142
p34029,2347b56cd69fbf237e6af14df8c074ab,39.88475621,-74.28087629
p34031,27284d03e45756075aaa168fa670f8d6,41.03424527,-74.30068607
p34033,7b4d0bb1ea88165e7da2c307bea11d6e,39.58752448,-75.34890036
p34035,ccdf2c69fadaa5127cbd0c0a7feac280,40.56339275,-74.61638984
p34037,9adf3fead0348d61f962f6b9e0d8644b,41.13919976,-74.69097324
p34039,569946dc65c3ff896c21399ba5384e0f,40.66002369,-74.30849847
p34041,0cab39e4b20b8d4e0f9a5660203d6ffb,40.85698916,-74.99750386
p35,5f3325f394c801db949611a1479a0091,47.140418,-105.02376919
p36,763acb37dd903a2b1beb16ffa228fda2,47.14542311,-102.05522753
p36001,c48ec6112a8e66ac6e211fd95210b551,42.60009731,-73.97373036
p36003,6f33874babc9840cdf0fcdd4643c958b,42.25711747,-78.02753345
p36005,8ffbcd62cdf41da17fd1d32fa3ba9a28,40.85002953,-73.86604759
p36007,b3d3acfc0b4d69d24dcaa9ee2cf4977b,42.1601733,-75.81931083
p36009,0566a7d2b6403531a6b808ca3fff0f12,42.24849814,-78.67886903
p36011,c6996dd5e0f7a6af62c2a503ab1961cc,42.91686015,-76.55418939
p36013,4041a3f32807041762d6eb27e93031f1,42.22796437,-79.36668802
p36015,9ff162e32b3228dd8d3ebb6646232202,42.14120392,-76.76001152
p36017,48cbc627414bf287975149cb268ebd9e,42.49322046,-75.61160762
p36019,7a8940a8e598612e4e91d4478c968409,44.74586535,-73.67820097
p36021,1bdd43a9f880bb095fc0ba4f82753c53,42.24981338,-73.63206316
p36023,f2726adc12fc8d21c875c9ee5274335e,42.59486486,-76.07025478
p36025,94860396908b3cb9a7286bd070132db8,42.19797012,-74.96684449
p36027,59b8a68f5518805ff14961c896caddae,41.76485213,-73.74290333
p36029,15df288a9f4e1a1ff88b0a1ae34a4cef,42.76351725,-78.73248605
p36031,61c0f06df36ab44adf84a7fdad5f6b9e,44.11673872,-73.77316462
p36033,a290c7b96bb914e661a0c8379077231f,44.59193966,-74.3037091
p36035,30aaabbec8b8e1961770c48ee27036b9,43.11387975,-74.4221266
p36037,396695e64b47b6de6069029adaa04f47,43.00092814,-78.19371998
p36039,08178acdaf59fb8ef375c94d8977cc93,42.27653841,-74.12287189
p36041,7a6f5f6a69fe900cda205b8c2d811cd4,43.66020984,-74.4971554
p36043,936d1f13b9aac641b5d124d96dc7cff9,43.41716385,-74.96227592
p36045,127839fe64b312c7db27fe3488c1918a,44.04900783,-75.92147574
p36047,3f20872cfee4278dba7b3c0d18d370f8,40.6395086,-73.93849439
p36049,9e2820cf5cac004ea701f2a1b891cac3,43.78465026,-75.44889902
p36051,a748fee25fe35e147e4ce6b502c6a2e2,42.72783029,-77.77553591
p36053,7d1d35629a08603fb275b39f7de35693,42.91264421,-75.66936727
p36055,3e0d8c62831be543274f481342713d08,43.14637067,-77.69591038
p36057,8b73376d915c648083a0f06b99a8495f,42.90234905,-74.43964473
p36059,c31298d87a7446a1854f5a71f475b343,40.73277609,-73.5864478
p36061,0f993207d1f399d38d960ece5fa871ea,40.77840196,-73.96742087
p36063,cf26515238e08ce814a967ddc774bf5c,43.2000558,-78.74536742
p36065,04112144566d77d75f935b26101dd71d,43.24145837,-75.4358386
p36067,a19378c33196a8e3f355d78b073a832b,43.0056315,-76.19450688
p36069,33936698133cfff4e8303e4edb690110,42.85276043,-77.3000259
p36071,e6023ccca220fd5cf3f2a2d7b7976823,41.40216298,-74.30559866
p36073,297fbe6be1631f492c1783ce8db54a6e,43.25205658,-78.23122222
p36075,04ad4a14ba8032dc4c59069c464341d5,43.42682804,-76.14164475
p36077,1eb09b1b87507b37457999d05d657ae6,42.63360896,-75.0329353
p36079,4b7dc121caf2baf0963a047346fc8df6,41.42674289,-73.74956039
p36081,9db0787c1c4f696a5ef1789dd3ebe1af,40.70223613,-73.82028236
p36083,b03ed0e10dbb711cca35443b73118675,42.71082518,-73.50986353
p36085,3d95a7881b75010c3934a504104818ba,40.58076457,-74.15242858
p36087,55a2471ff102d6ea6bd23c81aafdfd43,41.1524977,-74.02418566
p36089,ebde33c70e6e38c6377f49e3d1956fd1,44.49582039,-75.06902342
p36091,6f521dd735ccda98b373dae2db137a15,43.10708868,-73.86371463
p36093,23ad20eef871a6b764607326cbb28062,42.81811945,-74.05863332
p36095,7b85a96c455fa59d4d2780f095b9abd3,42.5880523,-74.44208173
p36097,a9eea24ba5eb9664c1341d21cf78476e,42.39376986,-76.87519135
p36099,712775bacd00b61567ca8eeb605853c8,42.78077562,-76.82365422
p36101,08bc6a3cf0983489f86e2c1c24719a22,42.26754322,-77.38367443
p36103,a551f123e505d4d5d75058aae10e993b,40.86899632,-72.84578331
p36105,690027d90a021ddbc2c69e699546fc03,41.71622078,-74.76803966
p36107,ea290b1287e57f0e4583722a27a560fc,42.17018105,-76.30636162
p36109,3f2ad34b5e5d4a0532b9fb0f84ed250a,42.45192269,-76.47368405
p36111,a7b344c58979fefcf891b91a8e5abb22,41.88792167,-74.25838303
p36113,248210163abcc765cc4b37cf971ef792,43.560778,-73.84604987
p36115,e135d58b281b92bb666a29ef5219dc90,43.31295365,-73.43076484
p36117,7d9333484136f9bee0b36aef0d8b079f,43.15668063,-77.02938446
p36119,c2bc8f626b7aa52fb0eb9871805d865f,41.1621732,-73.75615107
p36121,8b8d1da62eae2fc2cb0af8663543336e,42.70229843,-78.22446975
p36123,74bc19702ed65099e64bf56390483043,42.63340934,-77.10535586
p37,d05a9a29c3c9911f168ed347c35a4b45,47.69809765,-99.0387572
p37001,125ffbed680fa712eaa4e8460b5449a6,36.04357117,-79.39942358
p37003,ae805f92291f70c89704639204aa1d6c,35.92101007,-81.17705142
p37005,3eb98498c491436f425cd830b3f447fa,36.49156217,-81.12699882
p37007,b3e1842e0ce3687d21d6a2292b4ad7cd,34.97373982,-80.10267238
p37009,7b492a45ac8f4d1eab35500e72e94812,36.4340609,-81.50035332
p37011,c9017f70c00a8572737c9f1cdda325e1,36.07656049,-81.92261074
p37013,5468b368b1b5adcbfc133ee8ee94bfa1,35.49392886,-76.85971686
p37015,2cef62389cd33c26dc98735ef4cb5676,36.06613718,-76.97857933
p37017,b2b9e8eb2b9bc46c4f57785472b96f4d,34.61456875,-78.56348178
p37019,6afe0837f8aac5e0a2a7fa5161b07b56,34.07098813,-78.23786643
p37021,7fc2e837c73d955ce1144ab2d5d765a7,35.61117277,-82.53013498
p37023,5b629f02e23fcc3ef15e60dcf3dd8fcf,35.7495732,-81.70460919
p37025,7effc8914773ffc145f87c2da63fade2,35.38675682,-80.55187379
p37027,3f5a51db5c7936950261ef1da3b25202,35.9530022,-81.54633979
p37029,88927abd7def7f9921d1b3d2dc4f9693,36.38761835,-76.20591951
p37031,f863c1c3ef0a21f87d108f0c0fac757a,34.83585903,-76.6592689
p37033,95bf5763251f491480a0c1e5b76a16d8,36.39323266,-79.33353066
p37035,4fd76758ca20a054063d174c3cd7f394,35.66206322,-81.2150606
p37037,5cc9ab68594aa0ea6bf2f0ecc3977c44,35.7026103,-79.25539391
p37039,816f29f7fcace6a71651550c57d8705e,35.13389166,-84.06354728
p37041,d9efa6e0a8cba54f51b61621ed310a37,36.15076066,-76.60783148
p37043,1ae3b06b074c26ee1f295fd389581590,35.05720887,-83.75018268
p37045,3a8c0277784d1c4909361fb79bc85a14,35.3339921,-81.55547698
p37047,dedd5db8f760f36dd41fba0d5e94308b,34.2656869,-78.65501337
p37049,ca365d90437e4060d4dbeaad5adebad5,35.12467386,-77.09344258
p37051,5e70fb4a015f91554fd3480becd9aca1,35.0486583,-78.82759213
p37053,259c26763bc375e36a684acde5602ffa,36.40288553,-76.00564536
p37055,025c89c8e27d84349ef37fa99e69bc59,35.7792534,-75.79785764
p37057,9a9fdbd56eb7c442646ab01c6bb3a70f,35.79317667,-80.21270639
p37059,e0e9aac8a8b927ecef9e62a1633573d5,35.92906635,-80.54445419
p37061,d7bf523a314c5d650e9b49cd3788cc82,34.93641847,-77.93296931
p37063,d7cbbf830501a1332d11174fd90af4db,36.03592659,-78.87659745
p37065,d42e8faa72ba342df9147902bebb0aac,35.91280635,-77.59704301
p37067,075a91a991e7d46281436936d8e17bff,36.1306203,-80.25634573
p37069,9987439b9205fa1e757a7d32cc51777f,36.08272589,-78.28574279
p37071,7924086849cceb73a55ae2ef21f5f6bd,35.29433295,-81.18020558
p37073,c50b40b057149f613124fe9c535b003a,36.44495942,-76.70049597
p37075,bef40f55e8ec1e2d878b9c8157c4277b,35.35018447,-83.83361593
p37077,892f34aa7ab656adb0cc58dbcbd08d7c,36.30386162,-78.65272703
p37079,2760f1cc32d30840f01c43ee008fa1bd,35.48497021,-77.67573618
p37081,5bf83765a9b40e753efadf660e4dde44,36.07943932,-79.78890214
p37083,900e3a38a492fd258dc54b8872c2dec1,36.25742078,-77.65144451
p37085,caff288f3dbd050e5c0e76097e333ff9,35.3688324,-78.86939127
p37087,d2727ab83af8a2031e49ec3970037725,35.55593489,-82.98201139
p37089,5ded4c8811f960bf12aec90c55e75e13,35.33619653,-82.47996718
p37091,9b3f19c666b37dcb52bb3bfa51ae0c46,36.35905637,-76.9819429
p37093,d22ae44d781e0bbf0ea7748dc55de295,35.01747343,-79.23726727
p37095,420cd0f0b63733bb95cdebf2027965eb,35.5305173,-76.2507597
p37097,3e9ab873309a46c29f602377705e5b4d,35.80680489,-80.87345127
p37099,614484cb68d6a51ba0e36f9794ee38fc,35.2874591,-83.14071685
p37101,c193e32491586a336b2db8341da77a15,35.51771555,-78.36577945
p37103,c01f14d4df01c170df326c51bec1480e,35.02173078,-77.35499325
p37105,edcf88e7819d5bdf226faaf1a6fbd563,35.47515906,-79.17152527
p37107,a85fe35ef6c5453dee73682059046c28,35.23871639,-77.64131254
p37109,110717adf61f48167e0344209397ee49,35.48567428,-81.22349783
p37111,56e50467c8f9b2f27641d5f950c24eef,35.68163335,-82.04934717
p37113,38d5c9e6ea8ead1ba673e0212e1ee2fb,35.15046357,-83.42206715
p37115,7e3da1dca2700e3225382921dd70b8c7,35.8580239,-82.70583929
p37117,512ba6448f63790387e2ad3d3bc630d0,35.84322166,-77.10900623
p37119,02561202cc074e8f025c5fa81209e671,35.2466381,-80.83270842
p37121,0764e71907b6667bf2af8892137c7a97,36.01315545,-82.16346183
p37123,36313c39a91e7913ecc0cc12e5ad7b3d,35.33239834,-79.90541771
p37125,aa0952d4ab66756202e6a7dcd7616bda,35.31057927,-79.48126571
p37127,8617e5b11a7b27234df8332132f72268,35.96716579,-77.98664229
p37129,360993beda80fd8b385b2c2c8ef98ca5,34.23269042,-77.88471609
p37131,33fe8ff56f35eddfd39d1df621c9f57a,36.41775042,-77.39667584
p37133,5a83f87713f28e0f56d83fda9060e7e0,34.73204586,-77.43207357
p37135,c0e23406f578063150f4e2951421c995,36.06100607,-79.12067056
p37137,dea535178c7cc66cd64a57946b006ef2,35.14344171,-76.74082059
