start,end,polarity,voltage,cost_MUSD,length_miles
f3717533a90a8ecb1de730050beab052,710049f9a52cd294d54b75d46ad3d2db,ac,345,211.89,57.25
f3717533a90a8ecb1de730050beab052,1441762ea1630bc0605fdcef3984e996,ac,345,107.08,35.01
f3717533a90a8ecb1de730050beab052,8d725eb1826fee2e7d5f852a1d63d14f,ac,345,50.75,16.59
f3717533a90a8ecb1de730050beab052,c876da2dc35e298b13f5ce07b724065a,ac,345,40.94,13.07
e5803b539603d8eab76b510281b0929a,664b9242354831ea3579aa2f362dcc97,ac,138,264.0,68.7
e5803b539603d8eab76b510281b0929a,560c55949b2f3408e2f135d1a3835460,ac,138,190.34,83.05
e5803b539603d8eab76b510281b0929a,ac1ce60e53dcb5e2576afe47872a6c3c,ac,138,250.15,66.11
e5803b539603d8eab76b510281b0929a,1e18e566ea7cb5bdedbf32b14a047d83,ac,138,202.67,89.53
844dc9c9f70846b5fc8b19126617df80,bd8a7c118603affdc7ef4c9258b24fcf,ac,230,53.27,25.08
79308b8c5a5f5f37f56b8ddcab734fab,7cb85538a4093e82fe8c551341057388,ac,138,36.19,20.3
79308b8c5a5f5f37f56b8ddcab734fab,ac863dac85e27c93e8fba1bc0ab49276,ac,138,44.88,25.36
301bf48ccd2d928584a1c7750415a859,ede9a28e3faab252a9b93ed1b300de70,ac,161,43.91,24.39
301bf48ccd2d928584a1c7750415a859,94d1d7e782cebaf2f380a93a41d02ac9,ac,161,59.99,33.31
91129851a366bb9990d7d0ad5808678e,1452f0389a6958d1dde205a3c5d29495,ac,138,38.49,21.66
91129851a366bb9990d7d0ad5808678e,f2853e5de732df8a70c4ca081fc81119,ac,138,56.73,32.24
e585c2ea8a6ff12e60c1c3e07d024079,663ad9fa2aa6c2af4e1d8915e2c6fd9a,ac,138,37.6,21.2
e585c2ea8a6ff12e60c1c3e07d024079,77557109d117fbb70757f8f00d6ed5e4,ac,138,33.8,18.85
e585c2ea8a6ff12e60c1c3e07d024079,c766cb374fd37fb59517aac231dafc81,ac,138,36.99,20.58
e585c2ea8a6ff12e60c1c3e07d024079,16336454a85385930240ed442009e5e1,ac,138,36.24,19.98
e585c2ea8a6ff12e60c1c3e07d024079,c8d8d503e59bafcd1e83cc911885c31a,ac,138,38.04,21.28
45d95af3e246cc5a1514a05b6c5a172a,9c2bfd97ce00ce9553bdc0f34c3532b6,ac,345,339.6,86.79
2b73fd917ee9cc38ec528df06d5b8561,0a16b09784bae8287858faf95511a66e,ac,345,527.09,116.36
2b73fd917ee9cc38ec528df06d5b8561,9c2bfd97ce00ce9553bdc0f34c3532b6,ac,345,314.12,48.35
62d18e9bac27e3def8ecae1b4467aab4,99ba1fe9ae18039f9352269083c79646,ac,230,104.15,52.42
62d18e9bac27e3def8ecae1b4467aab4,1404f734d7dad774d06b9d6c4b2afbc7,ac,230,77.98,35.48
62d18e9bac27e3def8ecae1b4467aab4,0a76dc806a9b7597d50305fb55a85470,ac,230,204.1,101.68
62d18e9bac27e3def8ecae1b4467aab4,8063c290705f39da11657f6918a15a57,ac,230,172.32,67.36
62d18e9bac27e3def8ecae1b4467aab4,8d2a25802e14c45e087218692ddc7d17,ac,500,488.59,119.25
62d18e9bac27e3def8ecae1b4467aab4,b2e56e652f04b4d034ed236a5a399afd,ac,500,318.46,76.85
62d18e9bac27e3def8ecae1b4467aab4,0d63fc3e207247d24cc0eb25393b0a17,ac,500,435.04,108.6
cd68f69f916d3a21378ed4f2c353a5f2,48285273eb070fb2eef952b7841e433b,ac,500,695.54,165.82
cd68f69f916d3a21378ed4f2c353a5f2,0d9a52e512b77d53cc23d6f85edc0754,ac,500,796.69,188.33
4deb952153ce3744d3c724aed6c09830,f84b89bcf33c161bdaa19c925928f74d,ac,138,46.53,26.48
b9b5c1aceaf0491b0c041bca34418f07,d2cc6063bce8482e2cdf59d6a1885d73,ac,138,46.75,25.03
c2a58db8b46ccab0d043e74164407627,a624873c42ee905ecc113ce243187740,ac,138,37.22,20.82
e19b25644998a8729de38855de4a0aa6,6974909f63282da92162267b49df3b34,ac,138,63.52,36.7
305a36410e0226dff92a16e99555ba5f,2fcf433e2ef21ffdb3745d4a1ad2faf7,ac,161,44.69,25.24
305a36410e0226dff92a16e99555ba5f,f2853e5de732df8a70c4ca081fc81119,ac,161,43.7,24.58
b9b5c1aceaf0491b0c041bca34418f07,0a64cc69029e0cdd76bc7d8e55ff307d,ac,161,50.0,25.13
b9b5c1aceaf0491b0c041bca34418f07,609e37f3e61f118ba50b9ba0e49f5cdc,ac,161,59.46,31.11
305a36410e0226dff92a16e99555ba5f,3af7f46272a016915551cac327041001,ac,138,48.17,27.67
305a36410e0226dff92a16e99555ba5f,78b8d6620afcd434a4b7fb41b22e595b,ac,138,33.66,19.43
305a36410e0226dff92a16e99555ba5f,91129851a366bb9990d7d0ad5808678e,ac,138,26.57,15.03
23de35e670b2ced8c8a7ed4b915df4b7,222aaac522b686a196dc52372498ac8f,ac,345,130.0,42.6
23de35e670b2ced8c8a7ed4b915df4b7,a2667dd894062c9ca2a4602cb4718f52,ac,345,68.31,21.86
e6bbe250889b758c4007c91144c3fb6a,301bf48ccd2d928584a1c7750415a859,ac,161,60.27,31.8
e6bbe250889b758c4007c91144c3fb6a,ee955e252af3c85e66e15864e31174fe,ac,161,75.03,37.45
e6bbe250889b758c4007c91144c3fb6a,ede9a28e3faab252a9b93ed1b300de70,ac,161,59.43,31.95
23de35e670b2ced8c8a7ed4b915df4b7,9f6c425b71df66aa20ff08042ad059d9,ac,161,76.4,42.45
23de35e670b2ced8c8a7ed4b915df4b7,988e17b060ece118107df1a54e5cb125,ac,161,62.8,34.8
98536a2d62ab1b496b172946b4b6d29a,564e08df15dae332266f8357574220a7,ac,138,58.65,34.14
6c23f690da75b90d954fe4d90e42a73d,1ecebe34c185027ee9e6a2d55747f945,ac,230,43.9,24.18
dfff88bd8e1ea034d76f39a71fb4ed4d,986ad3ada4d93c1c474674751f941082,ac,138,35.41,19.97
dfff88bd8e1ea034d76f39a71fb4ed4d,78b8d6620afcd434a4b7fb41b22e595b,ac,138,30.13,16.94
fc9f14d279814e51583c15cb2783be30,863fdb719f9f659a50266e85255bae68,ac,138,64.51,33.43
6c23f690da75b90d954fe4d90e42a73d,235ff8e4d888ca64703dd6d2e920a90b,ac,138,36.62,20.98
6c23f690da75b90d954fe4d90e42a73d,f84b89bcf33c161bdaa19c925928f74d,ac,138,52.93,30.67
1e18e566ea7cb5bdedbf32b14a047d83,7f35410a663aeed9861ce313a08bbcf0,ac,138,68.82,35.1
1e18e566ea7cb5bdedbf32b14a047d83,93758757dd26b666ce74119254768350,ac,138,78.42,41.49
fc9f14d279814e51583c15cb2783be30,aa2b2c4566ea98fcc1aa70e5c86d9099,ac,500,195.42,46.04
fc9f14d279814e51583c15cb2783be30,b2d2ecd50507f1dc167d6fb72eaceead,ac,500,124.41,29.02
663ad9fa2aa6c2af4e1d8915e2c6fd9a,007203e95299b072b3a5e6f1f3d4c725,ac,138,25.69,14.43
663ad9fa2aa6c2af4e1d8915e2c6fd9a,1fda978e43e5b8d6947b190fa7b15c95,ac,138,62.92,35.37
663ad9fa2aa6c2af4e1d8915e2c6fd9a,77557109d117fbb70757f8f00d6ed5e4,ac,138,32.87,18.53
663ad9fa2aa6c2af4e1d8915e2c6fd9a,8c2f64f08271fc4e4351c12acee2a932,ac,138,41.16,23.26
06df3703b8d7910418d900604aa1bf86,cb955adc83940992b9fdc8e5eabc9b80,ac,138,54.36,31.59
06df3703b8d7910418d900604aa1bf86,354ceb6cd10471b67b540a1aa09fa7b3,ac,138,75.34,43.74
06df3703b8d7910418d900604aa1bf86,248f5ee32b694f3fb43eba685bd1dcaf,ac,138,57.09,33.2
6c23f690da75b90d954fe4d90e42a73d,a41a4312516dcfefb2378bf278e20487,ac,345,146.67,48.98
6c23f690da75b90d954fe4d90e42a73d,9d1cedfbd54ff2444c04f3730c562b75,ac,345,105.94,35.29
6c23f690da75b90d954fe4d90e42a73d,bd1de862c509c34de95c9a2655e48586,ac,345,162.66,54.19
48ec83bcb0b4a7c08b5fb36c44da182f,2f7b83f7208ee034546c44608b021010,ac,230,34.15,14.64
48ec83bcb0b4a7c08b5fb36c44da182f,ccfcbedc350305a68c260db03b13d3e1,ac,138,31.06,16.5
78b8d6620afcd434a4b7fb41b22e595b,f2853e5de732df8a70c4ca081fc81119,ac,345,72.87,24.13
e4f26beeb0ae24b92ffd355f5e9c5fda,579036d9585c651f97a1490a46616132,ac,138,45.45,26.12
e4f26beeb0ae24b92ffd355f5e9c5fda,986ad3ada4d93c1c474674751f941082,ac,138,39.39,22.3
bf65f07beaf1780ac1cf7dcf51cc8bfc,21d08aefdb2764142f6c510fd3982b43,ac,138,53.22,26.17
bf65f07beaf1780ac1cf7dcf51cc8bfc,41d934b57541fa144f6b6b585312a7e3,ac,138,56.32,25.25
1fda978e43e5b8d6947b190fa7b15c95,87191796a64e570bc2ce6f722d7f8277,ac,138,37.19,21.03
1fda978e43e5b8d6947b190fa7b15c95,21993f0e240be6533d3f445307d51767,ac,138,31.95,18.31
1fda978e43e5b8d6947b190fa7b15c95,8c2f64f08271fc4e4351c12acee2a932,ac,138,35.83,20.44
24e55470484c60fc7d9645a2ba7e5a18,21993f0e240be6533d3f445307d51767,ac,138,54.98,31.48
24e55470484c60fc7d9645a2ba7e5a18,96d266834024baec8b64b960391c31e5,ac,138,34.98,19.98
24e55470484c60fc7d9645a2ba7e5a18,6d81df16fca504b6fb9280b11d2b0ae0,ac,138,33.11,18.92
24e55470484c60fc7d9645a2ba7e5a18,a624873c42ee905ecc113ce243187740,ac,138,30.91,17.17
78b8d6620afcd434a4b7fb41b22e595b,4bdef5fb6ba59b1bfe0db68275c452ab,ac,138,95.99,55.09
78b8d6620afcd434a4b7fb41b22e595b,91129851a366bb9990d7d0ad5808678e,ac,138,60.08,34.47
78b8d6620afcd434a4b7fb41b22e595b,409072cb60e202d2797a91e395909240,ac,138,50.11,28.71
e4f26beeb0ae24b92ffd355f5e9c5fda,7e5c6adb4152e8d402e5dba26664fa32,ac,345,79.23,25.99
e4f26beeb0ae24b92ffd355f5e9c5fda,35386b93dbcec730f8740ce4b6885216,ac,345,129.71,42.06
bf65f07beaf1780ac1cf7dcf51cc8bfc,ac863dac85e27c93e8fba1bc0ab49276,ac,345,116.84,37.98
bf65f07beaf1780ac1cf7dcf51cc8bfc,a431593a04b99572ab390b80e596b75e,ac,345,136.89,43.53
bf65f07beaf1780ac1cf7dcf51cc8bfc,097cef0f4fef21840023b70200d8d16a,ac,345,292.51,89.87
bf65f07beaf1780ac1cf7dcf51cc8bfc,64f9b0cfaa9edf06b7acf81405583cb6,ac,345,160.41,45.74
bf65f07beaf1780ac1cf7dcf51cc8bfc,23f38cc38c9291fec95487293bbed704,ac,345,190.8,45.85
efb25ae0c00a940792bb7463060f4dd7,42c6799efeeb3eae47f7df2554a9ee33,ac,230,28.4,13.4
efb25ae0c00a940792bb7463060f4dd7,ccfcbedc350305a68c260db03b13d3e1,ac,138,30.54,16.15
ce9a029b52df8b31ac3f249fdcdf949e,b1d4feac094cea9e7ea607273139288e,ac,138,48.66,26.39
b2d2ecd50507f1dc167d6fb72eaceead,d3f3fc2af03f6d233127c67def83093c,ac,138,16.15,7.81
acd8e077df586ebda1fd48dbdf72c552,d3f3fc2af03f6d233127c67def83093c,ac,138,16.15,7.81
986ad3ada4d93c1c474674751f941082,b43c7c1e1bf4d9ef2b82f694ab0ba45c,ac,138,45.09,25.83
560c55949b2f3408e2f135d1a3835460,93758757dd26b666ce74119254768350,ac,138,73.23,29.0
403f70c5bb6073bcd7b5a2f97fdaacd3,863fdb719f9f659a50266e85255bae68,ac,138,68.39,36.07
403f70c5bb6073bcd7b5a2f97fdaacd3,085073f3b22d1225cd026929c439dd5e,ac,138,47.97,25.95
482bd57ea95bb42cc15c82d63af42ea9,ee96d6e14a67a9c4300568411fa3a4e6,ac,138,52.84,30.66
482bd57ea95bb42cc15c82d63af42ea9,248f5ee32b694f3fb43eba685bd1dcaf,ac,138,51.73,30.1
403f70c5bb6073bcd7b5a2f97fdaacd3,a0cb87dac783c3df903455a15e9c9bbe,ac,765,181.7,34.29
403f70c5bb6073bcd7b5a2f97fdaacd3,62f76987d0c38eb94bb678334b8a8d46,ac,765,113.53,21.67
482bd57ea95bb42cc15c82d63af42ea9,4207dd934a10a875741e7c8936bc720f,ac,230,118.89,65.99
482bd57ea95bb42cc15c82d63af42ea9,5af2de2fbcd7535745699d05f0481ca4,ac,230,51.37,27.44
1c209e031f5ab9e5322af431618f1e8a,7a14c6c73338903975bace32292f1d1f,ac,230,27.93,11.03
1c209e031f5ab9e5322af431618f1e8a,ea6c54218f131479af66a8711fe7d039,ac,138,36.01,18.19
0a64cc69029e0cdd76bc7d8e55ff307d,fc37e65a7707ffd0f78dc0f561c25887,ac,161,59.21,31.62
1452f0389a6958d1dde205a3c5d29495,f2853e5de732df8a70c4ca081fc81119,ac,345,133.56,44.09
2be1f64cae97e3767efd3c0bef7b0779,877d85181eb41f6b8db45bd2d29a97b4,ac,345,55.74,16.05
2be1f64cae97e3767efd3c0bef7b0779,c876da2dc35e298b13f5ce07b724065a,ac,345,72.58,23.47
8e088b124c72a1ac0dcbcbdebbfb08f3,74fb76350e843096a4bff83ba35a17f2,ac,138,36.92,19.45
8e088b124c72a1ac0dcbcbdebbfb08f3,c2a58db8b46ccab0d043e74164407627,ac,138,31.22,17.71
8e088b124c72a1ac0dcbcbdebbfb08f3,a25ae004eadf95406855ffbad5653993,ac,138,31.42,17.54
8e088b124c72a1ac0dcbcbdebbfb08f3,71ecf3a12729ba438d057df53c82a1ca,ac,345,120.38,35.72
8e088b124c72a1ac0dcbcbdebbfb08f3,c876da2dc35e298b13f5ce07b724065a,ac,345,52.82,17.14
0a64cc69029e0cdd76bc7d8e55ff307d,b21da80e55c4e85ed1270e4fafb702c2,ac,138,96.91,54.72
863fdb719f9f659a50266e85255bae68,9ef931b043b519aebcea783d1eacab44,ac,138,53.21,27.84
863fdb719f9f659a50266e85255bae68,085073f3b22d1225cd026929c439dd5e,ac,138,58.42,30.88
863fdb719f9f659a50266e85255bae68,bdb164bd0fcaa438c938386a2cba309d,ac,138,59.41,31.19
2be1f64cae97e3767efd3c0bef7b0779,5aca824c107cec453babb8f014aa93d1,ac,138,49.97,27.89
2be1f64cae97e3767efd3c0bef7b0779,c490f96bbae13d62132dda54ef1ec86e,ac,138,28.23,15.68
2be1f64cae97e3767efd3c0bef7b0779,ca5d2301e833bedfa62053bb8210da20,ac,138,44.4,24.72
2be1f64cae97e3767efd3c0bef7b0779,71ecf3a12729ba438d057df53c82a1ca,ac,138,46.0,22.04
8ac462c3beb1a7bb86506bb0218c55af,80f5c854f86f7ecdd80a84b2973a9b08,ac,161,134.92,71.54
8ac462c3beb1a7bb86506bb0218c55af,e6bbe250889b758c4007c91144c3fb6a,ac,161,74.81,30.64
0a64cc69029e0cdd76bc7d8e55ff307d,609e37f3e61f118ba50b9ba0e49f5cdc,ac,345,149.43,47.85
0a64cc69029e0cdd76bc7d8e55ff307d,c8443b6213aa517f2d701ebf845fdae4,ac,345,111.79,36.23
0a64cc69029e0cdd76bc7d8e55ff307d,23de35e670b2ced8c8a7ed4b915df4b7,ac,345,84.57,27.49
0a64cc69029e0cdd76bc7d8e55ff307d,9f6c425b71df66aa20ff08042ad059d9,ac,345,84.99,27.82
0a64cc69029e0cdd76bc7d8e55ff307d,c7cd76645c010b68b3aec48d236d5946,ac,345,166.62,54.29
8ac462c3beb1a7bb86506bb0218c55af,dc13157dad018bcdd3f6763b4331329c,ac,138,37.76,17.44
64f9b0cfaa9edf06b7acf81405583cb6,23f38cc38c9291fec95487293bbed704,ac,345,119.65,19.36
64f9b0cfaa9edf06b7acf81405583cb6,a2667dd894062c9ca2a4602cb4718f52,ac,345,116.16,29.17
64f9b0cfaa9edf06b7acf81405583cb6,41d934b57541fa144f6b6b585312a7e3,ac,138,107.84,34.02
745c7d75786602f3105a69845316ff61,4deb952153ce3744d3c724aed6c09830,ac,138,56.76,30.23
745c7d75786602f3105a69845316ff61,a8d97425b65357ac228b9e2015df4e3a,ac,230,56.71,28.52
609e37f3e61f118ba50b9ba0e49f5cdc,94d1d7e782cebaf2f380a93a41d02ac9,ac,138,52.88,29.74
745c7d75786602f3105a69845316ff61,8ac462c3beb1a7bb86506bb0218c55af,ac,345,86.76,25.23
745c7d75786602f3105a69845316ff61,3ff35d5b17f95d78ffcf8e465f1b6019,ac,345,90.38,29.89
8ac462c3beb1a7bb86506bb0218c55af,a8d97425b65357ac228b9e2015df4e3a,ac,345,92.08,26.93
8ac462c3beb1a7bb86506bb0218c55af,c30eae095af40e4bdefe6e0f1636eea2,ac,345,115.68,33.95
8ac462c3beb1a7bb86506bb0218c55af,644568eb3c4bc14dc081707877180bb9,ac,345,165.59,51.95
8ac462c3beb1a7bb86506bb0218c55af,72ca943134e67f7f77189054a68c95fc,ac,345,156.11,47.68
91024559c37865feea27551343dfafe8,6c23f690da75b90d954fe4d90e42a73d,ac,138,43.54,25.26
0a76dc806a9b7597d50305fb55a85470,d0cba70d779bc115254b28593b2b2eae,ac,500,388.46,81.29
74fb76350e843096a4bff83ba35a17f2,a25ae004eadf95406855ffbad5653993,ac,138,39.45,19.87
74fb76350e843096a4bff83ba35a17f2,c876da2dc35e298b13f5ce07b724065a,ac,138,32.1,17.2
609e37f3e61f118ba50b9ba0e49f5cdc,e6bbe250889b758c4007c91144c3fb6a,ac,345,263.81,86.19
201c0f76a64e14fdfe74bdff9eb099f0,46068977c54a032529068c82377fddae,ac,138,36.06,19.13
201c0f76a64e14fdfe74bdff9eb099f0,8573535d757b48469f147c9552f30f84,ac,138,61.15,32.52
201c0f76a64e14fdfe74bdff9eb099f0,a0cb87dac783c3df903455a15e9c9bbe,ac,765,137.61,25.78
201c0f76a64e14fdfe74bdff9eb099f0,62f76987d0c38eb94bb678334b8a8d46,ac,765,173.37,32.99
91024559c37865feea27551343dfafe8,1ecebe34c185027ee9e6a2d55747f945,ac,230,58.08,31.99
91024559c37865feea27551343dfafe8,a41a4312516dcfefb2378bf278e20487,ac,230,53.28,29.28
91024559c37865feea27551343dfafe8,bd1de862c509c34de95c9a2655e48586,ac,230,53.64,28.92
609e37f3e61f118ba50b9ba0e49f5cdc,6e2559b077897e54a426cbdbd0bb05cc,ac,161,35.0,19.5
609e37f3e61f118ba50b9ba0e49f5cdc,9d64e8c6bacfd2a98415686a6af75cfd,ac,161,51.44,28.83
609e37f3e61f118ba50b9ba0e49f5cdc,c7cd76645c010b68b3aec48d236d5946,ac,161,86.9,48.39
0a76dc806a9b7597d50305fb55a85470,e35566aa5521eedba82a37dc959feaea,ac,138,56.74,30.3
0a76dc806a9b7597d50305fb55a85470,e93f659b0cf9cd057491d3adeff06a82,ac,138,166.11,78.93
744cfcb9a849410f1504072e7d550c27,fdd900ee1dca847b74e8214fe891d07b,ac,345,597.39,201.96
a624873c42ee905ecc113ce243187740,3c1cd7b4cdd34596a73422ca7845c207,ac,138,40.08,21.01
87fd9dd52429b487a575115761e900a6,863fdb719f9f659a50266e85255bae68,ac,138,54.89,28.54
87fd9dd52429b487a575115761e900a6,acd8e077df586ebda1fd48dbdf72c552,ac,230,69.23,32.5
f16a688a759a4d1693434fb86c5ac0a9,c343ad6508b1a2a4c0c8800c0dd34d8d,ac,138,65.63,24.02
ba85b1fdaab8f50fc116a55a29fe591c,c071a6f6b7ce49e3f9674526e45e3df5,ac,230,32.5,16.47
ba85b1fdaab8f50fc116a55a29fe591c,ca04bf91675522debb01117dde6aede0,ac,230,48.02,25.09
f16a688a759a4d1693434fb86c5ac0a9,ea6c54218f131479af66a8711fe7d039,ac,230,37.87,18.19
f16a688a759a4d1693434fb86c5ac0a9,2f7b83f7208ee034546c44608b021010,ac,230,45.95,16.96
f16a688a759a4d1693434fb86c5ac0a9,42c6799efeeb3eae47f7df2554a9ee33,ac,230,41.05,15.03
33cbbb27d895673f116a5dd10b32c180,bd8a7c118603affdc7ef4c9258b24fcf,ac,500,177.69,39.34
33cbbb27d895673f116a5dd10b32c180,fdbb732633c6a3d32a67fc56edc7cde4,ac,500,338.78,76.1
e0402b53c67db4d0eba5930069fcf830,8ca1065364605c9895d3dad6f9841910,ac,138,115.52,58.43
e0402b53c67db4d0eba5930069fcf830,67e7c5c66936ad8dcd1d7ba98f1a94f2,ac,138,96.17,35.64
33cbbb27d895673f116a5dd10b32c180,af418440f1afa5dc0c0aef3f37384517,ac,230,95.12,40.8
33cbbb27d895673f116a5dd10b32c180,62d9febd7d3d606f3f673244348a0d4d,ac,230,138.02,62.17
33cbbb27d895673f116a5dd10b32c180,1c209e031f5ab9e5322af431618f1e8a,ac,230,34.28,17.09
33cbbb27d895673f116a5dd10b32c180,f16a688a759a4d1693434fb86c5ac0a9,ac,230,41.04,18.33
33cbbb27d895673f116a5dd10b32c180,3acffdff5597fe0ced1f60a34c55fb8c,ac,230,62.48,29.75
33cbbb27d895673f116a5dd10b32c180,ea6c54218f131479af66a8711fe7d039,ac,230,23.39,11.66
33cbbb27d895673f116a5dd10b32c180,f224bc47515172796636f6e947831e1e,ac,230,121.55,50.98
33cbbb27d895673f116a5dd10b32c180,5097ae38663ea27586f6b57c1f1b9c8a,ac,230,95.12,40.78
33cbbb27d895673f116a5dd10b32c180,f0342a4f9b0d5ab5ecc0870e115cd9e3,ac,230,53.61,26.47
9d0ced734ae37ad7800f6b211e2b508c,ef62583f2a188c1088fab045f006d43e,ac,765,429.41,79.85
007203e95299b072b3a5e6f1f3d4c725,c766cb374fd37fb59517aac231dafc81,ac,138,35.9,20.18
42c6799efeeb3eae47f7df2554a9ee33,f60c1886f4c0b55caab4f18ae7c4bbcf,ac,230,57.77,18.67
42c6799efeeb3eae47f7df2554a9ee33,c343ad6508b1a2a4c0c8800c0dd34d8d,ac,230,31.25,11.39
2f7b83f7208ee034546c44608b021010,f60c1886f4c0b55caab4f18ae7c4bbcf,ac,230,54.13,17.24
2f7b83f7208ee034546c44608b021010,c343ad6508b1a2a4c0c8800c0dd34d8d,ac,230,27.61,9.96
c766cb374fd37fb59517aac231dafc81,16336454a85385930240ed442009e5e1,ac,345,124.76,40.33
be84663149780a7ca5a112689df4dc7a,0f6e041384095b93e25ee082e4ceb061,ac,138,32.85,18.26
be84663149780a7ca5a112689df4dc7a,710049f9a52cd294d54b75d46ad3d2db,ac,138,41.48,18.15
be84663149780a7ca5a112689df4dc7a,24e55470484c60fc7d9645a2ba7e5a18,ac,138,33.84,18.85
be84663149780a7ca5a112689df4dc7a,96d266834024baec8b64b960391c31e5,ac,138,25.28,14.3
c071a6f6b7ce49e3f9674526e45e3df5,ca04bf91675522debb01117dde6aede0,ac,230,48.48,24.78
c071a6f6b7ce49e3f9674526e45e3df5,d35416ae39b6977253a4a4e7bff81c19,ac,230,40.46,19.59
c071a6f6b7ce49e3f9674526e45e3df5,e820b5609687659b4fc71bb4f2e9c95e,ac,230,48.05,24.45
5097ae38663ea27586f6b57c1f1b9c8a,844dc9c9f70846b5fc8b19126617df80,ac,230,74.06,31.55
5097ae38663ea27586f6b57c1f1b9c8a,1c209e031f5ab9e5322af431618f1e8a,ac,230,60.93,23.68
5097ae38663ea27586f6b57c1f1b9c8a,d35416ae39b6977253a4a4e7bff81c19,ac,230,55.64,23.38
5097ae38663ea27586f6b57c1f1b9c8a,06c2b42895615b3e90455dc260b9f379,ac,230,49.78,18.83
5097ae38663ea27586f6b57c1f1b9c8a,f224bc47515172796636f6e947831e1e,ac,230,41.18,17.34
5097ae38663ea27586f6b57c1f1b9c8a,7a14c6c73338903975bace32292f1d1f,ac,230,35.65,13.27
5097ae38663ea27586f6b57c1f1b9c8a,62d9febd7d3d606f3f673244348a0d4d,ac,500,91.13,22.18
5097ae38663ea27586f6b57c1f1b9c8a,c557f539a03d2ed26ee4a509712c4eb0,ac,500,217.32,49.52
c766cb374fd37fb59517aac231dafc81,235173ebcd720df4c6aa74f3860d8dc4,ac,138,58.77,33.29
c766cb374fd37fb59517aac231dafc81,8336a44c34eb4eda4d10217c50c245e6,ac,138,40.17,22.66
c766cb374fd37fb59517aac231dafc81,61d11278e40c04c1a4b014546772dcf8,ac,138,57.14,32.44
c766cb374fd37fb59517aac231dafc81,8c2f64f08271fc4e4351c12acee2a932,ac,138,69.57,39.46
c766cb374fd37fb59517aac231dafc81,c8d8d503e59bafcd1e83cc911885c31a,ac,138,33.36,18.91
7cb85538a4093e82fe8c551341057388,35386b93dbcec730f8740ce4b6885216,ac,138,64.41,36.23
7cb85538a4093e82fe8c551341057388,579036d9585c651f97a1490a46616132,ac,138,50.59,28.76
7cb85538a4093e82fe8c551341057388,8c2c809f0f90fb60826f6fe06add8fe9,ac,138,67.72,38.41
7cb85538a4093e82fe8c551341057388,21d08aefdb2764142f6c510fd3982b43,ac,138,56.43,31.14
7cb85538a4093e82fe8c551341057388,a431593a04b99572ab390b80e596b75e,ac,138,32.77,18.47
23f38cc38c9291fec95487293bbed704,41d934b57541fa144f6b6b585312a7e3,ac,138,98.94,10.9
9d64e8c6bacfd2a98415686a6af75cfd,94d1d7e782cebaf2f380a93a41d02ac9,ac,161,54.01,30.08
1da14c6508b279f3b8edd5060c33d75d,d92c088452611f9784bdde9c00b80e97,ac,765,211.72,39.14
0c61127c49ea5107f5088e2c93ed743e,301bf48ccd2d928584a1c7750415a859,ac,161,40.97,22.68
0c61127c49ea5107f5088e2c93ed743e,9d64e8c6bacfd2a98415686a6af75cfd,ac,161,51.87,28.35
1c21b0912f1088c26479be9299203f2b,1fda978e43e5b8d6947b190fa7b15c95,ac,138,28.05,16.07
1c21b0912f1088c26479be9299203f2b,59aeb10ef68deeb91a09195d122d76d8,ac,138,21.67,12.27
1c21b0912f1088c26479be9299203f2b,8c2f64f08271fc4e4351c12acee2a932,ac,138,33.52,19.13
1441762ea1630bc0605fdcef3984e996,8e088b124c72a1ac0dcbcbdebbfb08f3,ac,138,35.75,19.97
1441762ea1630bc0605fdcef3984e996,c2a58db8b46ccab0d043e74164407627,ac,138,35.45,19.82
1441762ea1630bc0605fdcef3984e996,a624873c42ee905ecc113ce243187740,ac,138,31.34,17.54
1441762ea1630bc0605fdcef3984e996,a25ae004eadf95406855ffbad5653993,ac,138,32.81,18.34
1441762ea1630bc0605fdcef3984e996,3c1cd7b4cdd34596a73422ca7845c207,ac,138,31.53,16.58
af418440f1afa5dc0c0aef3f37384517,844dc9c9f70846b5fc8b19126617df80,ac,230,74.6,31.82
af418440f1afa5dc0c0aef3f37384517,1c209e031f5ab9e5322af431618f1e8a,ac,230,60.93,23.7
af418440f1afa5dc0c0aef3f37384517,d35416ae39b6977253a4a4e7bff81c19,ac,230,56.18,23.65
af418440f1afa5dc0c0aef3f37384517,06c2b42895615b3e90455dc260b9f379,ac,230,49.23,18.56
af418440f1afa5dc0c0aef3f37384517,f224bc47515172796636f6e947831e1e,ac,230,40.74,17.14
af418440f1afa5dc0c0aef3f37384517,7a14c6c73338903975bace32292f1d1f,ac,230,35.65,13.29
1c21b0912f1088c26479be9299203f2b,0f6e041384095b93e25ee082e4ceb061,ac,345,80.77,26.33
1c21b0912f1088c26479be9299203f2b,710049f9a52cd294d54b75d46ad3d2db,ac,345,145.47,42.44
1c21b0912f1088c26479be9299203f2b,21993f0e240be6533d3f445307d51767,ac,345,102.1,34.01
af418440f1afa5dc0c0aef3f37384517,62d9febd7d3d606f3f673244348a0d4d,ac,500,90.35,22.12
af418440f1afa5dc0c0aef3f37384517,c557f539a03d2ed26ee4a509712c4eb0,ac,500,218.42,49.79
1da14c6508b279f3b8edd5060c33d75d,7327d15e9dd1d6d493fe808f9083e24a,ac,138,47.86,26.09
