r,year,multiplier
NJ,2049,1.3439313395076948
NM,2049,2.3728349929005756
NV,2049,2.1684381917031166
NY,2049,1.4231035361641893
OH,2049,1.320212093921248
OK,2049,1.7579853171521718
OR,2049,2.170049814317554
PA,2049,1.3463237023430057
RI,2049,1.4985316284421204
SC,2049,1.417705360443424
SD,2049,1.697148028524759
TN,2049,1.2132169890969209
TX,2049,2.039117799497153
UT,2049,2.238500761721004
VA,2049,1.670950694543673
VT,2049,1.4809120571084537
WA,2049,1.7027205368196134
WI,2049,1.3857277920489224
WV,2049,1.4334400226018849
WY,2049,1.801519025460702
AL,2050,1.1958709660121676
AR,2050,1.5144395206270533
AZ,2050,2.3262666389295505
CA,2050,1.787542585199764
CO,2050,2.018709484307906
CT,2050,1.3728701982927933
DE,2050,1.4072322943672062
FL,2050,1.5967969928141519
GA,2050,1.468957345829248
IA,2050,1.7415627295463716
ID,2050,2.1241526326948104
IL,2050,1.2753305667435355
IN,2050,1.270255158026351
KS,2050,1.4716951479353073
KY,2050,0.9759790893227712
LA,2050,1.6727212795717903
MA,2050,1.405507318745918
MD,2050,1.2862351684121671
ME,2050,1.5512529510779474
MI,2050,1.3197118775392922
MN,2050,1.4175534787625
MO,2050,1.303278921016626
MS,2050,1.2478217170396826
MT,2050,2.1138477406408147
NC,2050,1.4234700221264565
ND,2050,3.144547459231896
NE,2050,1.6270509953666095
NH,2050,1.500433899875416
NJ,2050,1.359859882343037
NM,2050,2.4191075556840054
NV,2050,2.210724820426892
NY,2050,1.4399704436977407
OH,2050,1.333197130114438
OK,2050,1.778038198839922
OR,2050,2.2016347057827077
PA,2050,1.362280599940812
RI,2050,1.5146474355845456
SC,2050,1.4376811194251993
SD,2050,1.7184966162448263
TN,2050,1.22548275382399
TX,2050,2.062377486356735
UT,2050,2.2821536778940215
VA,2050,1.694494732166691
VT,2050,1.4968383763494184
WA,2050,1.7275034901859854
WI,2050,1.3993572123644267
WV,2050,1.45363748619712
WY,2050,1.8366503778137253
