r,year,multiplier
OH,2049,1.3727473852176233
OK,2049,1.8533954253001905
OR,2049,2.275868649649678
PA,2049,1.4008945516830296
RI,2049,1.5652855240775077
SC,2049,1.4858150679799234
SD,2049,1.7587971979798571
TN,2049,1.275806898185856
TX,2049,2.149785646309285
UT,2049,2.346411559394818
VA,2049,1.7512268691909096
VT,2049,1.54688106772465
WA,2049,1.7857508446556594
WI,2049,1.4408701540587614
WV,2049,1.502305658180769
WY,2049,1.8883643633700598
AL,2050,1.2591951662565775
AR,2050,1.6011924819368635
AZ,2050,2.438534756896891
CA,2050,1.8755706622904411
CO,2050,2.116134564792385
CT,2050,1.4359888387325468
DE,2050,1.4766208584427603
FL,2050,1.6755327146242887
GA,2050,1.5413894818193925
IA,2050,1.8060719988270366
ID,2050,2.2266665123839218
IL,2050,1.3271470054292556
IN,2050,1.3218653838199341
KS,2050,1.5262082452740036
KY,2050,1.0276594938506316
LA,2050,1.7685412330742605
MA,2050,1.4701264729803707
MD,2050,1.3496575413614262
ME,2050,1.6225728598150977
MI,2050,1.3733315204526915
MN,2050,1.4700611131587944
MO,2050,1.3515537086182043
MS,2050,1.3138968326038984
MT,2050,2.215864295209324
NC,2050,1.4936592447838055
ND,2050,3.261024721504417
NE,2050,1.687318632594249
NH,2050,1.5694173681942873
NJ,2050,1.416184373589482
NM,2050,2.5358562756683103
NV,2050,2.3174167665604712
NY,2050,1.4996130610764136
OH,2050,1.387364676278526
OK,2050,1.8798911133805154
OR,2050,2.3100548750199583
PA,2050,1.4187053556990028
RI,2050,1.5842843808678946
SC,2050,1.50857107048357
SD,2050,1.7821514930370765
TN,2050,1.290374968372856
TX,2050,2.1805184565593936
UT,2050,2.3922928571444726
VA,2050,1.7780477864628967
VT,2050,1.5656565380304792
WA,2050,1.8125749238220752
WI,2050,1.4562128301036374
WV,2050,1.525314222338947
WY,2050,1.9252890909476743
